NOMBREPROYEC,URL,CARRERA,FACULTAD
Producción de Crawfish Blando en Bandejas: Elaboración de una Guía Practica,https://dspace.espol.edu.ec/handle/123456789/54681,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
"Caracterización y propuesta técnica de la acuicultura en el sector Jambelí, provincia de El Oro",https://dspace.espol.edu.ec/handle/123456789/6815,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Evaluación de dietas con dos estabilidades y dos dosis en el crecimiento del camarón Penaeus Vannamei,https://dspace.espol.edu.ec/handle/123456789/54100,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
"Diseño de la edificación del Centro de Diálisis de Playas de  Villamil, Provincia del Guayas – Ecuador",https://dspace.espol.edu.ec/handle/123456789/50428,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Caracterización de una cepa de Vibrio harveyi considerada agente causal del síndrome de bolitas en larvas de Penaeus vannamei y estudio de la interacción in vitro con una cepa de Vibrio alginolyticus utilizada como probiótico,https://dspace.espol.edu.ec/handle/123456789/39810,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Inhibición in vitro del crecimiento de Vibrio parahaemolyticus mediante el uso de extracto de ajo y aceite esencial de orégano,https://dspace.espol.edu.ec/handle/123456789/60854,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Diseño de un protocolo de remediación de efluentes en cultivos semi intensivos de camarón blanco Penaeus vannamei,https://dspace.espol.edu.ec/handle/123456789/51422,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Caraterización y propuesta técnica de la acuicultura en el sector de balao chico del cantón naranjal de la provincia del Guayas,https://dspace.espol.edu.ec/handle/123456789/5560,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
"Evaluación de prefactibilidadde los georecursos para el desarrollo sostenible en Manglaralto, Santa Elena–Ecuador",https://dspace.espol.edu.ec/handle/123456789/51082,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Análisis de la correlación entre el pH y el Dióxido de Cloro utilizado en el control de patógenos en postlarvas de camarón Penaeus vannamei,https://dspace.espol.edu.ec/handle/123456789/56892,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Propuesta de modelo matemático de flujo de agua subterránea de un tajo abierto,https://dspace.espol.edu.ec/handle/123456789/50501,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Efecto en el crecimiento de juveniles de Scallop Argopecten circularis alimentados con Isochrysis galbana (clon T-Iso) y Chaetoceros gracilis a diferentes raciones alimenticias,https://dspace.espol.edu.ec/handle/123456789/54467,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Estudio de factibilidad para la operación de una granja de tilapia de 100 hectáreas en la zona de balzar-guarumito destinada al mercado de empacadoras,https://dspace.espol.edu.ec/handle/123456789/9052,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Uso de ácido láctico como depurador de Anadara Tuberculosa,https://dspace.espol.edu.ec/handle/123456789/41396,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Determinación de la Concentración minima inhibitoria (CMI) en miligramos por litro (MG/!) de Furazolidona y Cloranfenicol en vibrio Parahaemolyticus en las aguas de descargas de camaroneras ubicadas en una misma zona (Zona de Churute),https://dspace.espol.edu.ec/handle/123456789/54436,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Utilización de Comedores en Piscinas de Engorde de Camarón como Herramienta Múltiple de Cultivo,https://dspace.espol.edu.ec/handle/123456789/56721,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Diseño de un protocolo de obtención de liposomas con compuestos bioactivos contra bacterias patógenas de camarón,https://dspace.espol.edu.ec/handle/123456789/48146,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Silenciamiento de posibles genes antivirales en litopenaeus vannamei y su efecto en la susceptibilidad al virus del sindrome de la mancha blanca (wssv),https://dspace.espol.edu.ec/handle/123456789/14516,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Aplicación de nuevas técnicas para el seguimiento bacteriológico en un laboratorio de larvas de camarón,https://dspace.espol.edu.ec/handle/123456789/54558,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
"Caracterización y propuesta técnica de la acuicultura en la zona de Monteverde-Playa rosada, provincia de Santa Elena",https://dspace.espol.edu.ec/handle/123456789/21159,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Uso de Bacterias Nitrificantes para el Control de Amonio y Nitrito en Cultivos Intensivos de Camarón,https://dspace.espol.edu.ec/handle/123456789/56677,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Análisis de la Frecuencia de Positivos IHHNV y WSV en los últimos 10 años. Caso Ecuador,https://dspace.espol.edu.ec/handle/123456789/56565,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Protocolo para el manejo del cultivo de juveniles de robalos (Centropomus nigrescens) en diferentes salinidades,https://dspace.espol.edu.ec/handle/123456789/51479,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Estandarización de un protocolo práctico para la deshabituación del alimento vivo en el cultivo de larvas de Centropomus nigrescens y Seriola rivoliana,https://dspace.espol.edu.ec/handle/123456789/51395,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Evaluación del uso de un sistema semi-estático sobre la supervivencia durante el cultivo larval de Seriola rivoliana en cautiverio,https://dspace.espol.edu.ec/handle/123456789/56890,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Estudio exploratorio de la presencia de actividad antibacteriana en la sangre de la concha prieta Anadara Similis,https://dspace.espol.edu.ec/handle/123456789/7812,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Diseño de un protocolo de manejo para el control del bloom fitoplanctónico y sólidos suspendidos en camaroneras,https://dspace.espol.edu.ec/handle/123456789/51458,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
"Caracterización y propuesta técnica de la acuicultura en el sector de balao grande, provincia del Guayas",https://dspace.espol.edu.ec/handle/123456789/54481,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
"Caracterización  de bacterias metalofijadoras de Mercurio, a través de la subunidad 16srna, mediante la técnica de PCR-DGGE del rio gala (aguas abajo del recinto San Rafael) en la parroquia Tenguel",https://dspace.espol.edu.ec/handle/123456789/14517,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
"Determinación del crecimiento de la macroalga marina Gracilaria sp en condiciones de laboratorio, utilizando como nutrientes medio Guillard F/2 y fertilizantes comerciales",https://dspace.espol.edu.ec/handle/123456789/54130,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Factibilidad técnica del cultivo de juveniles de Seriola rivoliana  utilizando una dieta alternativa basada en alevines de Oreochromis sp.,https://dspace.espol.edu.ec/handle/123456789/56893,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Caracterización y propuesta técnica de la acuicultura en parroquias urbanas del sector Machala,https://dspace.espol.edu.ec/handle/123456789/21725,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Manual de Buenas Practicas para Cultivo Extensivo de Camarón Blanco Penaeus Vannamei en Puerto Roma,https://dspace.espol.edu.ec/handle/123456789/54480,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Diseño de bioensayo agudo toxicológico con sulfato de cobre en alevines de oreochromis sp,https://dspace.espol.edu.ec/handle/123456789/39527,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Estudios Preliminares sobre la Osmolaridad de la Hemolinfa en el Camarón Marino Penaeus Vannamei,https://dspace.espol.edu.ec/handle/123456789/54384,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Caracterización y propuesta técnica de la acuicultura en los cantones de Jipijapa y Montecristi de la provincia de ManabÍ,https://dspace.espol.edu.ec/handle/123456789/43640,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Análisis técnico-económico para la implementación de un sistema de aireación en camaroneras con sistema de recirculación a baja salinidad,https://dspace.espol.edu.ec/handle/123456789/53249,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Diseño de Lagunas de Estabilización  para el tratamiento de Aguas Residuales provenientes de las industrias procesadoras (Empacadoras) de camarón,https://dspace.espol.edu.ec/handle/123456789/4557,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Efecto de la estrategia de alimentación con tiempo definido sobre el crecimiento y la conversión alimenticia para tilapia roja oreochromis sp fase engorde,https://dspace.espol.edu.ec/handle/123456789/41133,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Uso de desinfectantes en Acuicultura,https://dspace.espol.edu.ec/handle/123456789/39754,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Elaboración de una guía de transporte para postlarvas de Penaeus vannamei,https://dspace.espol.edu.ec/handle/123456789/50598,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Análisis de indicadores de participación de la minería artesanal en la concesión La zarza de lundin gold,https://dspace.espol.edu.ec/handle/123456789/50498,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
"Cultivo de Huayaipe, Seriola Rivoliana, en Piscinas Provistas de Geomembranas",https://dspace.espol.edu.ec/handle/123456789/54721,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Evaluación de un proyecto de comercialización de Langosta de agua dulce Cherax Quadricarinatus para acuarios,https://dspace.espol.edu.ec/handle/123456789/19209,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Desarrollo de un proceso de cultivo adaptado para cultivar la ostra del Pacífico (Crassostrea gigas) en el estuario del Rio Chone,https://dspace.espol.edu.ec/handle/123456789/50678,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Efecto en la Producción de Camarón Usando dos Sistemas de Siembra,https://dspace.espol.edu.ec/handle/123456789/56707,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Caracterización y propuesta técnica de la acuicultura en el área urbana de la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/13449,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Diseño de un Fotobioreactor industrial para cultivo de Spirulina (Arthrospira Platensis),https://dspace.espol.edu.ec/handle/123456789/24663,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Creación de una empresa exportadora de peces ornamentales,https://dspace.espol.edu.ec/handle/123456789/4617,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
"Caracterización y propuesta técnica de la acuicultura en la zona de Engabao, provincia del Guayas",https://dspace.espol.edu.ec/handle/123456789/4613,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Efecto de la temperatura sobre el desarrollo embrionario y crecimiento larval del lengüado Paralichthys woolmani en el Ecuador,https://dspace.espol.edu.ec/handle/123456789/54412,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Diseño de un protocolo para la identificación de probióticos en camarones peneidos utilizando la Artemia franciscana como organismo modelo,https://dspace.espol.edu.ec/handle/123456789/51437,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Estudio de la presencia de IHHNV en Post-Larva de Penaeus vannamei bajo dos sistemas de producción con estatus identificado de sus progenitores,https://dspace.espol.edu.ec/handle/123456789/13732,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Optimización de protocolos para la producción de ostra Japonesa en granjas camaroneras a escala comercial,https://dspace.espol.edu.ec/handle/123456789/51397,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Evaluación de la capacidad de compuestos peróxidos para incrementar el oxígeno disuelto y su influencia en cepas de microalgas y bacterias,https://dspace.espol.edu.ec/handle/123456789/56891,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Plan de manejo para el ciclo de engorde en el camarón blanco ¨Litopenaeus vannamei¨ en la Comuna Puerto Roma,https://dspace.espol.edu.ec/handle/123456789/54382,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Técnicas para el policultivo de ostras (Crassostrea gigas) y camarón (Penaeus vannamei) en Ecuador,https://dspace.espol.edu.ec/handle/123456789/39820,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
"Jacinto de agua (EICHHORNIA CRASSIPES), alternativa para el tratamiento de agua dulce en producción acuícola",https://dspace.espol.edu.ec/handle/123456789/4695,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Análisis del Sector de Larvicultura del Camarón blanco Litopenaeus vannamei sp. en el Ecuador; Énfasis en el mercado de insumos y comportamientos del sector,https://dspace.espol.edu.ec/handle/123456789/54170,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Estructuración de una empresa de servicios acuícolas,https://dspace.espol.edu.ec/handle/123456789/4657,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
"Uso de probioticos y p-1,3/1,6-glucanos en la alimentación del camaron litopenaeus vannamei como estrategia para incrementar la produccion",https://dspace.espol.edu.ec/handle/123456789/4600,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Evaluación de Piscinas Sedimentadoras para el Mejoramiento de la Calidad de Agua de Unidades de Producción Acuícola,https://dspace.espol.edu.ec/handle/123456789/54627,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Estudio de viabilidad de vieja roja Cichlasoma Festae para su maduración y desove en condiciones controladas con el uso de la hormona HCG(gonadrotropina corionica humana),https://dspace.espol.edu.ec/handle/123456789/41403,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Inventario de los Recursos Pesqueros Comerciales del Semillero de Puerto Villamil,https://dspace.espol.edu.ec/handle/123456789/54663,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Enzimas digestivas para el mejoramiento de la asimilación de nutrientes: Guía para el uso en camarones de cultivo,https://dspace.espol.edu.ec/handle/123456789/51578,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
"Desarrollo de protocolos técnicos para la prevención y corrección de enfermedades de piscinas camaroneras en la comunidad de puerto roma, en función de resultados de diagnósticos presuntivos y definitivos en la zona",https://dspace.espol.edu.ec/handle/123456789/41379,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Caracterización de una bacteria probiótica en penaeus vannamei y estudio in vivo de la interacción con una bacteria patógena,https://dspace.espol.edu.ec/handle/123456789/5391,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Estandarización de protocolo para medición de poblaciones triploides en moluscos bivalvos,https://dspace.espol.edu.ec/handle/123456789/56868,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Evaluación de los stocks sedimentarios disponibles para el tránsito costero de las ensenadas de SantaElena y Valdivia,https://dspace.espol.edu.ec/handle/123456789/51083,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Evaluación de parámetros físico-químicos de aguas de pozo para cultivo intensivo de camarón blanco del Pacífico Penaeus vannamei con baja tasa de recambio,https://dspace.espol.edu.ec/handle/123456789/51448,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Control biológico de patógenos de camarón mediante el uso de microorganismos aislados de muestras de biol y suelo de la Antártida,https://dspace.espol.edu.ec/handle/123456789/25086,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Producción de alevines de lenguado paralichthys woolmani para su exportación como cultivo engorde y/o especie ornamental,https://dspace.espol.edu.ec/handle/123456789/5396,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Análisis técnico - económico de recuperación secundaria en campo secoya,https://dspace.espol.edu.ec/handle/123456789/50481,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
"Uso de micropartículas de Carbonato de Calcio (CaCO₃), Hidróxido de Calcio (Ca (OH)₂) y enzimas para mejorar la calidad de agua en efluentes de camaroneras",https://dspace.espol.edu.ec/handle/123456789/58152,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Estudio comparativo del engorde del hibrido rojo de tilapia (Oreochromis sp.) utilizando dietas de azolla y soya,https://dspace.espol.edu.ec/handle/123456789/13764,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Análisis multitemporal de la variación de la línea de costa en el Archipiélago de Jambelídesde 1985hasta 2020 mediante el uso de sensores remotos y SIG.,https://dspace.espol.edu.ec/handle/123456789/51084,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Estudio de nuevas técnicas a nivel de subsuelo desarrolladas para el control y el tratamiento de sólidos de formación.,https://dspace.espol.edu.ec/handle/123456789/51034,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Evaluación Técnica y Económica del Uso de Bandejas en la Alimentación en Piscinas Camaroneras,https://dspace.espol.edu.ec/handle/123456789/54136,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Diseño de un protocolo efectivo para la maduración y manejo de biofiltros para sistemas de recirculación en acuicultura en CENAIM,https://dspace.espol.edu.ec/handle/123456789/50681,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
"Uso de Furazolidona y Cloranfenicol y su efecto en la sobrevivencia, peso, tamaño y resistencia a stress, en los estadios de misys del camarón marino Penaeus vannamei",https://dspace.espol.edu.ec/handle/123456789/54116,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
"Prevención de Perdidas, pasos a seguir para realizar un Análisis de Riesgos en una Camaronera",https://dspace.espol.edu.ec/handle/123456789/56644,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Efecto de extracto de ajo (Allium sativum) en dietas de camarón blanco  (Penaeus vannamei) sobre la melanosis post-cosecha,https://dspace.espol.edu.ec/handle/123456789/60861,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
"Caracterización y propuesta técnica de la acuicultura en el sector de la parroquia rural Santa Rosa de Flandes del cantón Naranjal, provincia del Guayas, republica del Ecuador.",https://dspace.espol.edu.ec/handle/123456789/20608,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
"Identificación de protozoarios parásitos en camarones cultivados del genero 'Litopenaeus', colectados en la provincia del Guayas-Ecuador, empleando dos técnicas distintas de histopatología",https://dspace.espol.edu.ec/handle/123456789/4688,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Diseño de un método MPN-PCR para monitoreo de Vibrio Parahaemolyticus en los sistemas de Penaeus Vannamei,https://dspace.espol.edu.ec/handle/123456789/44702,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Enriquecimiento de Agar Marino y TCBS con caldos de músculo y hepatopáncreas de camarón Penaeus vannamei,https://dspace.espol.edu.ec/handle/123456789/39785,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Efecto de la temperatura sobre la susceptibilidad del Camarón Blanco Penaeus Vannamei a Vibrio Parahaemolyticus,https://dspace.espol.edu.ec/handle/123456789/45476,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
"Guía para Autorización de Concesión Marina, y Cálculos de Fondeo para Jaula de Cultivo de Camarón en la comuna pesquera artesanal del cantón General Villamil Playas en Puerto Engabao",https://dspace.espol.edu.ec/handle/123456789/54542,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Eficiencia del uso de ácidos orgánicos en camarón,https://dspace.espol.edu.ec/handle/123456789/25104,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Aplicación de una herramienta de análisis de data operativa en el proceso de engorde de camarón basada en inteligencia empresarial,https://dspace.espol.edu.ec/handle/123456789/53515,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Policultivo piloto integrado arroz-tilapia,https://dspace.espol.edu.ec/handle/123456789/4575,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Determinación de patrones de crecimiento Alométrico en el desarrollo temprano del Huayaipe (Seriola rivoliana) en condiciones de laboratorio,https://dspace.espol.edu.ec/handle/123456789/55989,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Estudio de la Factibilidad Técnico-Económica para la Producción Intensiva de Semilla Monosexo de Tilapia Roja en la Estanquería de la Facultad de Ingeniería Marítima y Ciencias del Mar,https://dspace.espol.edu.ec/handle/123456789/54337,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
"Prueba de tolerancia de juveniles argopecten veintricosu-circularus(sowerby II, 1842) a algunos productos químicos utilizados en granjas camaroneras",https://dspace.espol.edu.ec/handle/123456789/4592,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Diseño de un protocolo de manejo para la adaptación del chame (Dormitator latifrons) en condiciones controladas de laboratorio,https://dspace.espol.edu.ec/handle/123456789/52737,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Sistema Piloto de Comunicación para Comunidades Pesqueras del Golfo de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/51415,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Análisis de los indicadores de impacto económico y social del covid-19 en el sector minero del Ecuador,https://dspace.espol.edu.ec/handle/123456789/50504,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
"Evaluación Técnica de Rehabilitación de una Camaronera en Estero Las Casitas, Santa Rosa, Provincia de El Oro",https://dspace.espol.edu.ec/handle/123456789/54518,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Mejoramiento de Índices Productivos en Piscinas de Cultivo de Camarón Mediante uso de Protocolo de Ácidos Orgánicos,https://dspace.espol.edu.ec/handle/123456789/56724,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Guía práctica para la elaboración de alimento experimental para camarones desafiados en aguas claras,https://dspace.espol.edu.ec/handle/123456789/66000,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Efecto de extractos de macroalgas sobre la resistencia a vibriosis de juveniles de  camarón blanco (Penaeus vannamei) y respuesta inmune,https://dspace.espol.edu.ec/handle/123456789/58147,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Efectos del Uso de Aceite de Pescado agregado a la dieta en el crecimiento del Camarón Marino Pennaeus Vannamei,https://dspace.espol.edu.ec/handle/123456789/54434,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Formulación y Evaluación de un Proyecto de Inversión para la Construcción y Operación de una Granja de Tilapias en San Antonio (Playas - Prov. Guayas),https://dspace.espol.edu.ec/handle/123456789/54482,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Desarrollo y análisis del sistema conjunto pcr/dot blot para la detección del virus de la necrosis hipodérmica y hematopoyética infecciosa,https://dspace.espol.edu.ec/handle/123456789/9029,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Diseño de un bioensayo toxicológico para bioconcentración de cadmio en crassostrea gigas,https://dspace.espol.edu.ec/handle/123456789/39431,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Plan de marketing para la introducción de un producto acuícola con valor agregado en productos de camarón,https://dspace.espol.edu.ec/handle/123456789/4571,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Factibilidad Técnica y Económica de un Proyecto de Cultivo de Robalo (Centropomus nigrescens) a pequeña escala como alternativa económica de familias en la Comuna La Entrada,https://dspace.espol.edu.ec/handle/123456789/50636,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Estudio de varias características biológicas en larvas de Pennaeus vannamei provenientes de nauplios de maduración y sus alteraciones en presencia de luminiscencia,https://dspace.espol.edu.ec/handle/123456789/54437,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Diseño e Implementación de un prototipo para la determinación de perfiles de demanda de oxígeno en especies de interés acuícola,https://dspace.espol.edu.ec/handle/123456789/46867,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Caracterización y propuesta técnica de la acuicultura en el sector de la Libertad -Punta Blanca,https://dspace.espol.edu.ec/handle/123456789/36259,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Determinación in vitro de dosis óptimas de 3 productos experimentales para inhibir  crecimiento en una cepa patógena de Vibrio parahaemolyticus causante de AHPND,https://dspace.espol.edu.ec/handle/123456789/60862,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Uso de extractos de macroalgas para combatir bacterias patógenas de importancia en la industria del Camarón blanco del Pacífico,https://dspace.espol.edu.ec/handle/123456789/51434,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
"Factibilidad técnica y económica del cultivo integral de concha prieta
(Anadara tuberculosa) en zonas pesqueras del Guayas",https://dspace.espol.edu.ec/handle/123456789/51384,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Caracterización y Propuesta Técnica de la Acuicultura en el Cantón Manta,https://dspace.espol.edu.ec/handle/123456789/45835,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
"Comportamiento de las Principales Comunidades 
Bacterianas durante un ciclo de cultivo larvario de Penaeus (litopenaeus) Vannamei",https://dspace.espol.edu.ec/handle/123456789/45474,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Estudio Preliminar en Laboratorio de la utilización del Humus de lombriz (Eisenia foetida) como un medio de cultivo para estimular la producción de Microalgas de agua dulce,https://dspace.espol.edu.ec/handle/123456789/54411,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
"Desarrollo técnico, investigación de mercado y comercialización de la rana toro en las ciudades de Quito y Guayaquil",https://dspace.espol.edu.ec/handle/123456789/5735,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Efecto del reemplazo de harina de pescado por gluten de maíz en dietas para el juvenil litopenaeus vannamei,https://dspace.espol.edu.ec/handle/123456789/4646,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
"Efecto de 3 dietas comerciales sobre el crecimiento del Penaeus vannamei, calidad del agua y suelo",https://dspace.espol.edu.ec/handle/123456789/63085,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Aislamiento del virus de la necrosis infecciosa hipodérmica y hematopoyética (IHHNV) en camarones peneidos para la reproducción experimental de la enfermedad,https://dspace.espol.edu.ec/handle/123456789/39807,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Caracterización y propuesta de mejora en la productividad del laboratorio de larvas JENFEL,https://dspace.espol.edu.ec/handle/123456789/41392,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Caracterización y propuesta técnica de la acuicultura en la parroquia rural puna del cantón Guayaquil,https://dspace.espol.edu.ec/handle/123456789/13451,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
"Caracterización y propuesta técnica de la acuicultura en el sector de el Cajas, provincia del Azuay",https://dspace.espol.edu.ec/handle/123456789/7782,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Anomalías ocurridas en larvas de L. Vannamei cultivadas en laboratorio,https://dspace.espol.edu.ec/handle/123456789/4605,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Estudio preliminar comparativo de la eficiencia de la azolla sp. en la alimentación del hibrido rojo de tilapia en la etapa de precría,https://dspace.espol.edu.ec/handle/123456789/4670,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Calidad de agua en un sistema intensivo de cultivo de camarón blanco Penaeus vannamei en condiciones de baja salinidad,https://dspace.espol.edu.ec/handle/123456789/51424,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Diseño de un sistema de tratamiento de agua para su recirculación en laboratorios de larvas de camarón,https://dspace.espol.edu.ec/handle/123456789/4639,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
Diagnóstico del sector pesquero como apoyo a la producción acuícola y al desarrollo sustentable de las pesquerías de San Cristóbal (Galápagos),https://dspace.espol.edu.ec/handle/123456789/4556,Acuicultura,Facultad de Ingeniería Marítima y Ciencias del Mar
