NOMBREPROYEC,URL,CARRERA,FACULTAD
Rediseño sostenible del bloque 13H de FICT-ESPOL para la obtención de  la certificación EDGE mediante metodología BIM.,https://dspace.espol.edu.ec/handle/123456789/60727,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Estructural sismorresistente de una edificación metálica de cuatro niveles, ubicado en la cuidad de Guayaquil",https://dspace.espol.edu.ec/handle/123456789/48205,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño de Pavimento de la Vía Puerto Engabao – Engunga, Provincia de Guayas y Santa Elena.",https://dspace.espol.edu.ec/handle/123456789/39471,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño De Una Edificación Multifamiliar De 4 Plantas En Las Faldas De Cerro Blanco Guayaquil,https://dspace.espol.edu.ec/handle/123456789/46729,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Readecuación del laboratorio de metalurgia de la FIMCP y estudio de estabilidad del terreno,https://dspace.espol.edu.ec/handle/123456789/51449,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño del sistema de drenaje pluvial del Campus Gustavo Galindo ESPOL sector C (PARCON/ZEDE),https://dspace.espol.edu.ec/handle/123456789/65919,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño paramétrico de viviendas de interés social de 2 plantas en la ciudad de Guayaquil - Estructuras,https://dspace.espol.edu.ec/handle/123456789/57776,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño de solución hidráulica para un canal de aguas lluvias en cooperativa Flor de Bastión, bloque 8, Etapa 3, del sector Noroeste de Guayaquil.",https://dspace.espol.edu.ec/handle/123456789/65918,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño De Diques Alternativos Para Lograr Embalses En El Proyecto De Dotación De Agua Potable En Manglaralto,https://dspace.espol.edu.ec/handle/123456789/46904,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño arquitectónico y estructural sismo-resistente de una vivienda unifamiliar de 2 pisos ubicada en Ayangue - Santa Elena,https://dspace.espol.edu.ec/handle/123456789/59580,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño de la dosificación de agregados pétreos de al menos tres fuentes para  mezclas asfálticas en proyectos viales de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/60758,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño estructural de una iglesia ubicada en la garzota Guayaquil,https://dspace.espol.edu.ec/handle/123456789/55456,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudio de perfectibilidad del sistema de alcantarillado sanitario para el área urbana del cantón Flavio Alfaro - provincia de Manabí,https://dspace.espol.edu.ec/handle/123456789/61850,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño de una nueva vía de acceso que conecte al redondel shopping con el diseño de un puente frente a la estación de bombeo de aguas lluvias paralelo al rio Babahoyo.,https://dspace.espol.edu.ec/handle/123456789/50424,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño de reservorios para riego en el recinto Francisco de Orellana parroquia La América, cantón Jipijapa",https://dspace.espol.edu.ec/handle/123456789/57912,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudios y diseños de la cimentación de un galpón de grandes dimensiones construido sobre suelo muy blando,https://dspace.espol.edu.ec/handle/123456789/52213,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Proyecto de Manual para Sistemas Contra Incendios para Edificios y Galpones de la Ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/10146,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Optimización del sistema avanzado de tratamiento de agua, II etapa, con fines de desalinización en la comunidad de Chanduy",https://dspace.espol.edu.ec/handle/123456789/59582,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño De Un Sistema de Evacuación De Aguas Residuales Domesticas Para Un Sector Ubicado Entre Las Cooperativas San Francisco I, San Francisco II y Sol Naciente En La Ciudad De Guayaquil.",https://dspace.espol.edu.ec/handle/123456789/44653,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño de un dique en el río Manglaralto, cerca del sector La Esperanza, para aprovechamiento hídrico de la parroquia",https://dspace.espol.edu.ec/handle/123456789/59583,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño de estructura de vivienda tipo para huertos familiares las ochenta.,https://dspace.espol.edu.ec/handle/123456789/31808,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño del sistema de alcantarillado sanitario de dos lunares comerciales del  sector Vergeles de la ciudad Guayaquil,https://dspace.espol.edu.ec/handle/123456789/60743,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudio comparativo de la reprogramación del proyecto control de inundaciones del rio Bulubulu - Cañar utilizando métodos estocásticos y software de programación de obras.,https://dspace.espol.edu.ec/handle/123456789/30679,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño Sismoresistente de Estructura Para Aulas de Clase Ampliación del Colegio Técnico Salinas Siglo XXI Ubicado en la Parroquia José Luis Tamayo Provincia de Santa Elena.,https://dspace.espol.edu.ec/handle/123456789/36503,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Estudios y diseño de la carretera recinto Colombia Alta ? recinto El Recreo, provincia de Bolívar. L = 7.6 Km",https://dspace.espol.edu.ec/handle/123456789/59554,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Modelo conceptual del diseño estructural de una edificación tipo, destinado a uso comercial, ubicado en la ciudad de Guayaquil, en la coop. Guevara Moreno 1, calle Gabriel García Moreno",https://dspace.espol.edu.ec/handle/123456789/51685,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño estructural de un galpón utilizando metodología BIM para el centro de distribución nacional de TIA S.A., ubicado en Lomas de Sargentillo",https://dspace.espol.edu.ec/handle/123456789/59516,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Tuberías de polietileno de alta densidad resistentes al impacto (PE100-RC) destinadas al transporte, distribución y servicio de agua potable",https://dspace.espol.edu.ec/handle/123456789/30169,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Estudio para el aprovechamiento óptimo de los depósitos aluviales considerados en el proceso de obtención de libres aprovechamientos de materiales de construcción, de la prefectura de los Ríos.",https://dspace.espol.edu.ec/handle/123456789/29987,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudio de prefactibilidad del diseño de pavimento para las vías urbanas de el Empalme,https://dspace.espol.edu.ec/handle/123456789/54789,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Criterios para la determinación del tipo de presa a construir en Jama y Coaque,https://dspace.espol.edu.ec/handle/123456789/30010,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Rehabilitación Sísmica de Pórticos de Acero resistentes a momento con conexiones postensadas y elementos de fricción,https://dspace.espol.edu.ec/handle/123456789/8383,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudio y diseño de las obras civiles para el funcionamiento de la planta de procesamiento mineral en el sector Pache-Portovelo,https://dspace.espol.edu.ec/handle/123456789/51462,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Rediseño sostenible del decanato de FICT-ESPOL para la obtención de la  certificación EDGE,https://dspace.espol.edu.ec/handle/123456789/60737,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudios y diseños de la línea de impulsión del sistema de agua potable de la ESPOL,https://dspace.espol.edu.ec/handle/123456789/55468,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Análisis Costo-Beneficio Basado en el Ciclo de Vida Útil de Mezclas de Asfalto Modificado Con Polvo de Caucho en la Capa de Rodadura,https://dspace.espol.edu.ec/handle/123456789/39997,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Propuesta De Un Sistema De Tratamiento De Los Lixiviados Generados En El Relleno Sanitario De Daule,https://dspace.espol.edu.ec/handle/123456789/42640,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Hormigón arquitectónico,https://dspace.espol.edu.ec/handle/123456789/32478,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diagnóstico y Rehabilitación Del Sistema De Alcantarillado Sanitario Para La Escuela De Infantería Aérea (EIA) De La Ciudad De Guayaquil,https://dspace.espol.edu.ec/handle/123456789/48552,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño y puesta en marcha de un sistema de información geográfica de la comunidad de madrid para el estudio de la distribución de metales pesados,https://dspace.espol.edu.ec/handle/123456789/3387,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Pavimento y Sistema De Evacuación De Aguas Lluvias Como  Solución De Control De Inundaciones En La Comunidad Los  Tamarindos, Milagro",https://dspace.espol.edu.ec/handle/123456789/43533,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Análisis comparativo de sistemas estructurales para el diseño de una residencia  de 2 niveles en Guayaquil,https://dspace.espol.edu.ec/handle/123456789/63168,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño de un edificio de 4 pisos elevados en el Cuartel Modelo de Guayaquil,  componente estructural  e instalaciones básicas (hidrosanitario, eléctrico y datos)",https://dspace.espol.edu.ec/handle/123456789/63127,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño de sistema descentralizado de tratamiento de aguas residuales basado en Humedales Artificiales para la Zona 4 de la ESPOL,https://dspace.espol.edu.ec/handle/123456789/59526,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño de la urbanización ""Las Iguanas"" colindante al relleno sanitario del mismo nombre",https://dspace.espol.edu.ec/handle/123456789/31829,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Análisis del modelaje hidráulico del sistema hídrico del río Chaguana, mediante el uso del modelo HEC-RAS",https://dspace.espol.edu.ec/handle/123456789/3423,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Comportamiento de hormigon simple mezclado con polvo reactivo,https://dspace.espol.edu.ec/handle/123456789/6661,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseños Definitivos Y Solución Geotécnica Para La Construcción De Una Edificación De Tres Pisos De Uso Residencial En La Ciudad De Puyo, Pastaza",https://dspace.espol.edu.ec/handle/123456789/43531,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño de la Dosificación para Hormigón Compactado con Rodillo y Base Estabilizada con Cemento para su Uso en las Vías de Manabí,https://dspace.espol.edu.ec/handle/123456789/9038,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Evaluación de impactos ambientales del sistema de tratamiento de aguas residuales de la urbanización valle alto II aplicando modelos de simulación para las descargas del efluente,https://dspace.espol.edu.ec/handle/123456789/3430,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseños estructurales del malecón de ancóncito  para el proyecto de regeneración urbana,https://dspace.espol.edu.ec/handle/123456789/57898,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Evaluación y rehabilitación de casa de 3 pisos en Salinas cantón de la provincia de Santa Elena,https://dspace.espol.edu.ec/handle/123456789/59555,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Anteproyecto de Diseño de una Edificación Sustentable de 2 Plantas con Certificación LEED, Destinada para la Congregación de las Hermanas de la Unidad Educativa Salesiana ""María Auxiliadora"",en la Ciudad de Manta.",https://dspace.espol.edu.ec/handle/123456789/38944,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño del interceptor y sistema depurador para las descargas directas de aguas residuales al río Guaranda, provenientes de la red de alcantarillado combinado de las parroquias urbanas Veintimilla y Polibio Chávez de la ciudad de Guaranda",https://dspace.espol.edu.ec/handle/123456789/55487,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Análisis estructural sismo-resistente de la edificación existente del GAD Provincial de El Oro y planteamiento de alternativas viables para una ampliación,https://dspace.espol.edu.ec/handle/123456789/52232,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Estudio de prefactibilidad de presa san juan para agua potable y riego en la parroquia San Pablo, del Cantón Santa Ana, Provincia de Manabí.",https://dspace.espol.edu.ec/handle/123456789/31764,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudio y diseño de una presa colinar en la comunidad La Bichola del cantón Tosagua-Manabí,https://dspace.espol.edu.ec/handle/123456789/55458,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudios de espectros inelásticos y factores de reducción para la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/3425,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño Del Sistema de Evacuación de Aguas Servidas y Planta de Tratamiento Para Beneficio Del Recinto la Barranca Samborondón.,https://dspace.espol.edu.ec/handle/123456789/36517,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudios preliminares y diseño de la vía km.76 (Guayaquil - Santa Elena) – olmedo,https://dspace.espol.edu.ec/handle/123456789/6129,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudios y Diseños De Soluciones Para Resolver Los Problemas Geotécnicos Existentes En El dique Seco De ASENABRA S.A.,https://dspace.espol.edu.ec/handle/123456789/46907,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño y modelado estructural de una vivienda unifamiliar de bahareque encementado,https://dspace.espol.edu.ec/handle/123456789/52212,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño de una edificación de uso múltiple para la Casa Hogar Perpetuo Socorro.,https://dspace.espol.edu.ec/handle/123456789/65911,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Análisis Del Potencial De Licuefacción En La Ptar Las Esclusas, Guasmo Sur-Guayaquil",https://dspace.espol.edu.ec/handle/123456789/46695,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Estudio de factibilidad del paso lateral jipijapa, de 6.5 km (aprox.), incluye intercambiador de tráfico para conexión con una futura autopista.",https://dspace.espol.edu.ec/handle/123456789/30379,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudio de prefactibilidad para la construcción de un puente carrozable en el recinto Boca de Guabito del cantón Colimes,https://dspace.espol.edu.ec/handle/123456789/54905,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño De Un Complejo Turístico En Puerto López Con Soluciones Para El Manejo Ambiental,https://dspace.espol.edu.ec/handle/123456789/46644,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Comparativa estructural y análisis de impacto ambiental de una vivienda en Guayaquil utilizando ladrillos de hormigón convencional y hormigón alivianado,https://dspace.espol.edu.ec/handle/123456789/52211,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Control de calidad en obra del material usado en la construcción de la estructura del pavimento flexible,https://dspace.espol.edu.ec/handle/123456789/14616,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Rehabilitación y Saneamiento Del Rio Chicharrón,https://dspace.espol.edu.ec/handle/123456789/36433,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño estructural de una residencia de dos plantas en Aires de Batan,https://dspace.espol.edu.ec/handle/123456789/57833,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño para la implementación de reductores de velocidad de caucho reciclado  para la pacificación de tránsito en el anillo vial del Campus Prosperina Espol,https://dspace.espol.edu.ec/handle/123456789/63124,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño estructural de un edificio de 4 niveles en el Oriente ecuatoriano,https://dspace.espol.edu.ec/handle/123456789/59565,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Metodología para la implementación de un sistema de gestión de obras basado en el estudio de productividades de dos proyectos de construcción,https://dspace.espol.edu.ec/handle/123456789/54477,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Rediseño de un tramo de carretera L=800 m. que involucra la curva horizontal ubicada en el Km 1,7 entre Progreso y Playas de la vía colectora Nobol-Posorja E-489, para reducir los siniestros de tránsito",https://dspace.espol.edu.ec/handle/123456789/63138,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Análisis de la operación de los humedales de flujo subsuperficial en la remoción de contaminantes ambientales.,https://dspace.espol.edu.ec/handle/123456789/30968,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Análisis hidrologico de la cuenca del cerro colorado y su interacción con la autopista terminal terrestre -Pascuales,https://dspace.espol.edu.ec/handle/123456789/3307,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño de una residencia campestre empleando materiales  sostenibles, ubicado en la parroquia Chongón, provincia del  Guayas.",https://dspace.espol.edu.ec/handle/123456789/60759,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño estructural de un condominio multifamiliar de tres pisos en la etapa topacio de la urbanización “La Joya” con muros estructurales,https://dspace.espol.edu.ec/handle/123456789/51478,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Evaluación de la influencia de la interacción suelo - estructura en la respuesta sísmica de edificación una tipo comercial en Ecuador.,https://dspace.espol.edu.ec/handle/123456789/59581,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Consolidación por precarga de suelos altamente compresibles en la ciudad de Durán,https://dspace.espol.edu.ec/handle/123456789/65903,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudio y diseño de la presa colinar en Sacachún #1,https://dspace.espol.edu.ec/handle/123456789/52205,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Avaluó de los predios del campus Ingeniero. Gustavo Galindo Velasco: Edificio #40; Edificio #46 (copol); Edificio #60; Edificio #61; Edificio #62; Edificio #63 (fimcm),https://dspace.espol.edu.ec/handle/123456789/38343,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Alternativa De Viviendas Sismo Resistentes Tipo Domo Como Solución Habitacional Para Personas de Escasos Recursos De La Poblacion De Canoa, San Vicente, Manabi",https://dspace.espol.edu.ec/handle/123456789/42470,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudio de factibilidad para la implementación del manejo de residuos sólidos en una obra civil campamento Atahualpa,https://dspace.espol.edu.ec/handle/123456789/3396,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño de una nave industrial destinada al almacenamiento de congelados usando metodología BIM,https://dspace.espol.edu.ec/handle/123456789/59563,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Uso de sílice en hormigones de alto desempeño,https://dspace.espol.edu.ec/handle/123456789/8676,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudio y diseño hidrosanitario del proyecto Puerto Santa Ana-Guayaquil,https://dspace.espol.edu.ec/handle/123456789/58426,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño de factibilidad de ampliación y rehabilitación, en áreas inundables, del actual relleno sanitario de Durán",https://dspace.espol.edu.ec/handle/123456789/51533,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudio de prefactibilidad para el diseño de un relleno sanitario en la provincia de Santa Elena con afectación de la población flotante,https://dspace.espol.edu.ec/handle/123456789/54966,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Análisis de la situación actual y solución para mejorar la red de abastecimiento y distribución del agua potable del cantón Caluma,https://dspace.espol.edu.ec/handle/123456789/48201,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Aplicación de procesos biológicos como medida remediación para recuperar suelos limo-arcillosos contaminados con gasolina.,https://dspace.espol.edu.ec/handle/123456789/16491,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Mantenimiento de la capa de rodadura de concreto asfaltico en un pavimento flexible,https://dspace.espol.edu.ec/handle/123456789/19121,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudios y Diseños Definitivos De La Infraestructura Deportiva En La Ciudadela La Yolita Del Cantón Daule,https://dspace.espol.edu.ec/handle/123456789/46191,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Proceso constructivo de una capa de rodadura con hormigón compactado con pavimentadora (HCP),https://dspace.espol.edu.ec/handle/123456789/14626,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño de una estructura sismo resistente de dos pisos para un Centro de Salud en la Universidad Técnica de Manabí de la ciudad de Portoviejo,https://dspace.espol.edu.ec/handle/123456789/51454,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño de Mezclas para Hormigón Autocompactante,https://dspace.espol.edu.ec/handle/123456789/8150,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño de ingenierías de una vivienda de 2 pisos en Ciudad Celeste con  automatización de instalaciones empleando la metodología BIM,https://dspace.espol.edu.ec/handle/123456789/60757,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Soluciones de Ingeniería Para el Sistema de Abastecimiento de Agua Potable y Evacuación de las Aguas Residuales de la Comuna Febres Cordero, Parroquia Colonche, Cantón Santa Elena, Provincia de Santa Elena",https://dspace.espol.edu.ec/handle/123456789/35103,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño de una red de distribución de agua potable en la parroquia urbana San Pedro de Guanujo en el cantón Guaranda,https://dspace.espol.edu.ec/handle/123456789/52234,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Prediseño De La Presa La Camarona Ubicada En El Campus Gustavo Galindo De La Espol,https://dspace.espol.edu.ec/handle/123456789/46703,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Análisis de los desechos sólidos de construcción generados en 2 obras civiles ubicadas en la ciudad de Guayaquil, provincia del Guayas.",https://dspace.espol.edu.ec/handle/123456789/30782,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudio Y Diseño Para La Ampliación De La Unidad Educativa Réplica Eugenio Espejo En La Ciudad De Babahoyo,https://dspace.espol.edu.ec/handle/123456789/36437,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Estudio de la gestión de desechos solidos en el canton puerto baquerizo moreno (isla San Cristóbal, provincia de Galápagos)",https://dspace.espol.edu.ec/handle/123456789/6562,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño sismo resistente, con instalaciones de servicios básicos, de una edificación de dos plantas en el suburbio oeste de Guayaquil",https://dspace.espol.edu.ec/handle/123456789/51472,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Implementación y análisis de cimentación de un tanque de 1200 galones para un sistema contra incendios en la terminal de productos limpios tres bocas, localizada en la ciudad de Guayaquil",https://dspace.espol.edu.ec/handle/123456789/30977,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Soluciones de Ingeniería Para el Aprovechamiento Urbanístico de un Terreno de 60 m de Ancho por 2000 m De Longitud, Ubicado al Pie de los Cerros Chongón",https://dspace.espol.edu.ec/handle/123456789/35109,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Metodología para reducción de pérdidas técnicas en el  sistema de distribución de AA.PP. del suburbio oeste de la  ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/54805,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudios y diseños de presa colinar en la hacienda la bendición comuna sacachún provincia de Santa Elena,https://dspace.espol.edu.ec/handle/123456789/54939,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diagnóstico De Situación y Propuestas De Solución a Inundaciones En El Sector El Recreo – Durán,https://dspace.espol.edu.ec/handle/123456789/46949,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño de un condominio sol y mar de tres plantas, incluye área social y parqueos, ubicado en el Cantón Salinas de la provincia de Santa Elena",https://dspace.espol.edu.ec/handle/123456789/51549,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Reparación y Reforzamiento de Los Muros de Mampostería Aplicado a la Unidad de Flagrancia en la av. de Las Américas de la Ciudad de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/37058,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Estudios y diseños del sistema de agua potable en el recinto las cochas cantón Guaranda,https://dspace.espol.edu.ec/handle/123456789/55474,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Control y vigilancia de una obra de ingeniería civil: experiencia concreta de la estación de agua residual de Meulan Les Mureaux, especificaciones de obras de contención, interfase con la parte equipamiento.",https://dspace.espol.edu.ec/handle/123456789/3373,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Metodología para reducción de pérdidas técnicas en el sistema de distribución de aa.pp. del suburbio oeste de la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/6561,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Diseño Estructural Y Elaboración De Manual De Alternativa Constructiva De Viviendas De Ayuda Social, Sismo Resistentes En Terrazas Aluviales De Diferente Compactación.",https://dspace.espol.edu.ec/handle/123456789/43497,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Rediseño de la Planta Depuradora de Aguas Residuales en  la comunidad Santa María del Fiat - Olón,https://dspace.espol.edu.ec/handle/123456789/60728,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Metodología de la construcción de la estructura del edificio Giardini Boutique Hotel Suites & Residences.,https://dspace.espol.edu.ec/handle/123456789/30057,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Evaluación y Diseño del reforzamiento estructural de la Casa de Gobierno del GAD del Cantón Chillanes,https://dspace.espol.edu.ec/handle/123456789/57840,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Soluciones Ingenieriles Para el Desarrollo de Una Urbanización en Chone, Parroquia Ricaurte Afectada por Sismos",https://dspace.espol.edu.ec/handle/123456789/38951,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Avaluo de Los Predios Del Campus Ing. Gustavo Galindo Velasco: Anexo General- Especificaciones Tecnicas y Análisis de Precios Unitarios.,https://dspace.espol.edu.ec/handle/123456789/32457,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Revisión de dimensiones mínimas de diseño de pórticos de acero estructural con perfiles doblados en frío.,https://dspace.espol.edu.ec/handle/123456789/30725,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Evaluación económica y análisis del proceso constructivo de la presa de embalse en el parque del conocimiento,https://dspace.espol.edu.ec/handle/123456789/58916,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
"Análisis, diseño y presupuesto de una estructura de dos pisos: Centro tecnológico minero",https://dspace.espol.edu.ec/handle/123456789/38342,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño de un relleno Sanitario para la gestión segura de residuos sólidos urbanos en la parroquia Anconcito cantón Salinas provincia Santa Elena,https://dspace.espol.edu.ec/handle/123456789/65916,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Evaluación y remodelación de edificio rectorado para certificación EDGE,https://dspace.espol.edu.ec/handle/123456789/55457,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
Diseño de un material a base de cemento y ceniza en la aplicación de reparación de vías,https://dspace.espol.edu.ec/handle/123456789/57906,Ingeniería Civil,Facultad de Ingeniería en Ciencias de la Tierra
