NOMBREPROYEC,URL,CARRERA,FACULTAD
Auditoría del rubro de Inventario-Costo de Venta de una empresa dedicada a la exportación de banano periodo al 31 de diciembre del 2008 en Guayaquil,https://dspace.espol.edu.ec/handle/123456789/36789,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Análisis contable, financiero y tributario de la implementación de la nic 19 beneficios a empleados, en una empresa del sector de fabricación de productos eléctricos y servicios de apoyo",https://dspace.espol.edu.ec/handle/123456789/52988,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Desarrollo de una auditoría de procesos en una industria de plásticos, ubicada en la ciudad de guayaquil, con enfoque al área de producción basado en un modelo estándar de mejoras de calidad",https://dspace.espol.edu.ec/handle/123456789/38673,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Propuesta de mejora de un sistema de control de gestión basado en la metodología del cuadro de mando integral enfocado al proceso de ventas de una concesionaria de vehículos ubicada en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/37728,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño de un sistema de gestión por procesos en una empresa dedicada a actividades de planes de pago de pensiones jubilatorias ubicada en la ciudad de guayaquil.,https://dspace.espol.edu.ec/handle/123456789/56803,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño de un plan de auditoría financiera a las Cuentas por cobrar – Clientes de la Empresa XYZ por el periodo 2013,https://dspace.espol.edu.ec/handle/123456789/39983,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Auditoría operacional en el departamento de servicio hospitalario en una clínica ubicada en la ciudad de guayaquil,https://dspace.espol.edu.ec/handle/123456789/38087,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Análisis tributario y financiero sectorial, Estudio de caso: empresas productoras y pasteurizadoras de leche cruda de ganado vacuno en Ecuador",https://dspace.espol.edu.ec/handle/123456789/54612,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño de un  sistema de control operacional para una empresa hidrocarburífera alineado a sart,https://dspace.espol.edu.ec/handle/123456789/38809,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Análisis tributario y financiero sectorial Estudio de caso: comercialización de  Bebidas alcohólicas,https://dspace.espol.edu.ec/handle/123456789/54439,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Análisis Técnico de la Rentabilidad de una Empresa Distribuidora de Celulares, Localidad Loja. Periodo 2006",https://dspace.espol.edu.ec/handle/123456789/39914,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño de un sistema de gestión por procesos para una empresa dedicada a brindar servicios médicos ubicada en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/38675,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Examen al rubro Inventario/Costo de Venta de una empresa dedicada la Producción y Comercialización de radiadores comprendida entre el 1 de Febrero del 2008 a Marzo 31 del 2009 ubicada en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/36394,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño e implementación de un sistema de control de gestión a una empresa que se dedica a la elaboración de fundas y rollos plásticos,https://dspace.espol.edu.ec/handle/123456789/36417,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Estudio de caso: empresas de producción camaronera afiliadas a la cámara nacional de acuacultura,https://dspace.espol.edu.ec/handle/123456789/45370,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Diseño de un sistema de gestión por procesos para una fundación dedicada a realizar proyectos de aprendizaje a lo largo de la vida, ubicada en la ciudad de guayaquil.",https://dspace.espol.edu.ec/handle/123456789/52936,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Diseño de un sistema de gestión por procesos aplicado a una consolidadora de carga, ubicada en la ciudad de Guayaquil",https://dspace.espol.edu.ec/handle/123456789/37868,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Análisis de rentabilidad de una empresa distribuidora de telefonía celular localidad Riobamba 2006,https://dspace.espol.edu.ec/handle/123456789/10541,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Análisis tributario y financiero sectorial  estudio de caso: productores de flores en Ecuador,https://dspace.espol.edu.ec/handle/123456789/51731,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Diseño de un sistema de gestión por procesos aplicado a una empresa de asistencia médica, ubicada en la ciudad de durán.",https://dspace.espol.edu.ec/handle/123456789/39382,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Desarrollo de un sistema documental organizacional para el control interno de una comercializadora de productos cosméticos,https://dspace.espol.edu.ec/handle/123456789/38052,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Tipología de cumplimiento tributario y detección de brechas de veracidad aplicando el sistema de alerta de riesgo tributario (Smart) en el caso de comercialización de electrodomesticos al por mayor  en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/38935,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño de un sistema de indicadores claves de desempeño aplicado al departamento de call center y servicio al cliente de una empresa dedicada a la distribución  y comercialización de productos farmacéuticos,https://dspace.espol.edu.ec/handle/123456789/38395,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Auditoría del rubro inventario-costo de ventas de una empresa del sector industrial, dedicada a la fabricación y comercialización de repuestos de caucho situada en la ciudad de guayaquil correspondiente al período terminado al 31 de diciembre del 2007",https://dspace.espol.edu.ec/handle/123456789/38406,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Diseño de un sistema de gestión por procesos para una empresa dedicada al servicio técnico y a la venta de equipos informáticos y electrónicos, ubicada en la ciudad de Guayaquil",https://dspace.espol.edu.ec/handle/123456789/51418,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño del manual de sistema de gestión de seguridad y salud ocupacional Norma OHSAS 18001:2007 de una Fábrica de Bloques en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/51883,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Diseño de un sistema de gestión por procesos para una empresa dedicada a brindar servicios de consultoría a las diferentes áreas de negocios, ubicada en la ciudad de guayaquil",https://dspace.espol.edu.ec/handle/123456789/52959,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Diseño e implementación de un sistema de gestión de calidad basado en la norma ISO 9001:2008 aplicado a una empresa que se dedica a comercializar y fabricar empaques para el sector automotriz e industrial ubicada en la ciudad de Guayaquil, año 2013",https://dspace.espol.edu.ec/handle/123456789/38031,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño de un sistema de planificación y control de turnos de trabajo en una planta manufacturera que fabrica baterías automotrices,https://dspace.espol.edu.ec/handle/123456789/36508,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Análisis financiero y  tributario sectorial  estudio de caso: empresas productoras y exportadoras de mango,https://dspace.espol.edu.ec/handle/123456789/41197,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Análisis técnico de cuentas varias de una empresa constructora localizada en guayaquil, año 2006",https://dspace.espol.edu.ec/handle/123456789/35126,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Tipología de cumplimiento tributario y detección de brechas de veracidad aplicando el sistema de alerta de riesgo tributario (smart) en el caso de fábricas de materiales eléctricos en la provincia del guayas,https://dspace.espol.edu.ec/handle/123456789/38626,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Análisis tributario y financiero sectorial estudio de caso: Empresas de Servicio de Fumigación en Ecuador,https://dspace.espol.edu.ec/handle/123456789/42499,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Análisis de Precios de Transferencia aplicado a una empresa de Importadores de Químicos Controlados del Ecuador: Guayaquil, Periodo Fiscal 2005.",https://dspace.espol.edu.ec/handle/123456789/39850,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño de un Sistema de Gestión por Procesos para un Colegio de Profesionales del Guayas,https://dspace.espol.edu.ec/handle/123456789/31719,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Informe del cumplimiento tributario correspondiente al período fiscal 2012 de una empresa constructora,https://dspace.espol.edu.ec/handle/123456789/37871,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Auditoría del rubro anticipados a proveedores-cuantas por pagar proveedores de una empresa industrial del sector agrícola ""Perla del Pacífico"" ubicada en la ciudad de Guayaquil al 31 de diciembre del 2008",https://dspace.espol.edu.ec/handle/123456789/36796,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño de un examen especial de auditoría a las cuentas de bienes adjudicados por pago y bienes no utilizados de una institución financiera para el periodo fiscal 2014.,https://dspace.espol.edu.ec/handle/123456789/45582,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Auditoría del rubro ventas – cuentas por cobrar de una empresa dedicada a la producción y venta de envases plásticos desde el 1 de enero al 30 de septiembre del año 2008, ubicada en la ciudad de Guayaquil",https://dspace.espol.edu.ec/handle/123456789/19307,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Diseño de un sistema de gestión aplicado al proceso manejo técnico del talento humano de una institución de educación superior, ubicada en la ciudad de guayaquil",https://dspace.espol.edu.ec/handle/123456789/45408,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño de un sistema de información gerencial para el departamento de postgrados de una institución de educación superior de la ciudad de guayaquil,https://dspace.espol.edu.ec/handle/123456789/48197,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño de un sistema de gestión de control operacional basado en las normas Ohsas 18001:2007 para la actividad de análisis de orina en un laboratorio clínico,https://dspace.espol.edu.ec/handle/123456789/38976,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Impacto contable y tributario de la niif 15 en el reconocimiento de los ingresos de la empresa necrópolis kicin s.a.,https://dspace.espol.edu.ec/handle/123456789/53008,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Análisis del cumplimiento tributario para una cooperativa de ahorro y credito cerrada ubicada en la ciudad de Guayaquil para el periodo fiscal 2008,https://dspace.espol.edu.ec/handle/123456789/36493,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Examen de auditoría realizado al rubro de cuentas por cobrar y su proceso de recuperación de cartera de un fondo complementario provisional cerrado, situado en la ciudad de Guayaquil al 31 de diciembre",https://dspace.espol.edu.ec/handle/123456789/38721,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño de un sistema de gestión por procesos aplicado a una empresa constructora de viviendas ubicada en la ciudad de Samborondón,https://dspace.espol.edu.ec/handle/123456789/38080,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Elaboración de una propuesta de mejora para el proceso productivo del Helado de crema de una empresa Manufacturera en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/41231,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño de un sistema de gestión por procesos para una empresa dedicada a la producción de productos lácteos,https://dspace.espol.edu.ec/handle/123456789/38648,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Elaboración de un sistema de gestión por procesos para una empresa de fabricación de ropa, ubicada en la ciudad de guayaquil",https://dspace.espol.edu.ec/handle/123456789/48606,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Evaluación y diseño de proceso de recepción, almacenamiento y distribución de insumos médicos de una empresa ubicada en la ciudad de guayaquil.",https://dspace.espol.edu.ec/handle/123456789/51890,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño de un sistema de gestión de inventarios basado en la metodología abc aplicado a la panadería y pastelería “integral” en la ciudad de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/51880,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Estimación del valor monetario de una marca como activo intangible: caso de empresas del sector gastronómico,https://dspace.espol.edu.ec/handle/123456789/38082,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Procedimientos contables y tributarios para la aplicación de las normas internacionales de información financiera y mecanismos de control en compañías constructoras e inmobiliarias de la ciudad de Guayaquil para el período 2012,https://dspace.espol.edu.ec/handle/123456789/38796,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Diseño de un sistema de control aplicado al área financiera - contable de la empresa camposantos del Ecuador S.A., para la mejora administrativa y financiera, a través de indicadores de medición.",https://dspace.espol.edu.ec/handle/123456789/38909,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño de un Sistema de Indicadores de Gestión aplicado al proceso de ventas de una empresa dedicada a la comercialización de materia prima para la elaboración de plásticos: Período 2008,https://dspace.espol.edu.ec/handle/123456789/38857,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Auditoría externa de los estados financieros en una compañía dedicada a la importación, exportación, distribución, compra, venta de filtros purificadores y ablandadores de agua durante el período 2014",https://dspace.espol.edu.ec/handle/123456789/37130,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Análisis tributario y financiero sectorial  estudio de caso: medicina prepagada en ecuador,https://dspace.espol.edu.ec/handle/123456789/41143,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Análisis del cumplimiento tributario de una empresa que se dedica a la compra-venta de electrodomésticos ubicada en la ciudad de Guayaquil para el año 2008,https://dspace.espol.edu.ec/handle/123456789/13736,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Análisis de la cuenta de ingresos, de una empresa de manufactura y comercialización de pinturas correspondiente al ejercicio 2016",https://dspace.espol.edu.ec/handle/123456789/49238,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Diseño de un sistema de gestión por procesos para un depósito aduanero, ubicado en la ciudad de guayaquil",https://dspace.espol.edu.ec/handle/123456789/48605,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño de un sistema de control de gestión del departamento de producción de una empresa manufacturera pequeña dedicada a la producción de productos plásticos en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/37632,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño de un sistema de gestión basado en la metodología del Balanced Scorecard y planificación estratégica aplicado a una empresa dedicada a la fabricación de Insumos Lácteos,https://dspace.espol.edu.ec/handle/123456789/39299,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Diseño de un Sistema de Gestión por Procesos para una empresa dedicada a los servicios de consultorías, asesorías contables, financieras y tributarias, ubicada en la ciudad de Guayaquil",https://dspace.espol.edu.ec/handle/123456789/52924,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Análisis tributario y financiero sectorial  estudio de caso: productores de madera de teca en la región costa del Ecuador,https://dspace.espol.edu.ec/handle/123456789/51735,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño de un Plan de Auditoría a las Cuentas por Cobrar de una Consolidadora de carga en la Ciudad de Guayaquil por el Periodo terminado al 31 de diciembre del 2010,https://dspace.espol.edu.ec/handle/123456789/38304,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño de un sistema de control de gestión para la planificación y control de inventarios aplicando el método abc y 5s´s de una importadora de electrodomésticos,https://dspace.espol.edu.ec/handle/123456789/38742,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Análisis del control y procesos para el cumplimiento de obligaciones tributarias de una empresa industrial como sujeto pasivo para la administración tributaria por el período 2008,https://dspace.espol.edu.ec/handle/123456789/37145,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Análisis financiero y tributario sectorial   caso estudio: empresas de transporte y logística   proyecto integrador,https://dspace.espol.edu.ec/handle/123456789/48510,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Análisis financiero, contable y tributario de la provisión por jubilación patronal y desahucio aplicando la nic 12 impuesto a las ganancias.",https://dspace.espol.edu.ec/handle/123456789/52915,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Diseño de un sistema de control operacional basado en la norma Ohsas 18001:2007 para el departamento de logística, división almacenamiento y distribución para una empresa que se dedica a la comercialización, venta y distribución de internet y telefonía móvil",https://dspace.espol.edu.ec/handle/123456789/39017,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño de un sistema de control de gestión basado en Balanced Scorecard para una empresa de Logística y Transporte,https://dspace.espol.edu.ec/handle/123456789/39105,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Análisis técnico del cumplimiento tributario durante el año 2006 no entrega de comprobantes de venta y evasión tributaria por parte de contribuyentes que ejercen actividad económica en la ciudad de Cuenca,https://dspace.espol.edu.ec/handle/123456789/35116,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño de un sistema de gestión en control operacional basado en la norma OSHAS 18001:2007 para una empresa que se dedica a la comercialización de combustibles,https://dspace.espol.edu.ec/handle/123456789/38830,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Diseño de un sistema de control aplicado al departamento de compras a la empresa eléctrica de Guayaquil, para la mejora administrativa y financiera en el proceso de contratación de ínfimas cuantías a través del levantamiento de indicadores de gestión",https://dspace.espol.edu.ec/handle/123456789/36415,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño de un sistema de gestión por procesos para una empresa de servicio de transportación de carga de productos de exportación e importación ubicada en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/38853,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Presentado a la facultad de ciencias naturales y matemáticas de la  escuela superior politécnica del litoral (espol),https://dspace.espol.edu.ec/handle/123456789/41528,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Diseño de un sistema de control aplicado al Área de Mantenimiento de un Hospital Psiquiátrico, para la mejora administrativa y financiera, a través de indicadores medición",https://dspace.espol.edu.ec/handle/123456789/39036,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Análisis de las fases del proceso y control de determinación tributaria a una empresa de venta de madera no trabajada durante el ejercicio fiscal 2007 realizado por la administración tributaria,https://dspace.espol.edu.ec/handle/123456789/37172,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Análisis financiero y tributario sectorial de la implementación de la niif 9 instrumentos financieros en las cuentas por cobrar de una empresa importadora y comercializadora de químicos.,https://dspace.espol.edu.ec/handle/123456789/49045,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Evaluación y diseño de un sistema de gestión para los procesos de la biblioteca central ubicada en la escuela superior politécnica del litoral,https://dspace.espol.edu.ec/handle/123456789/48845,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño de un sistema de control de gestión aplicando una reingeniería de procesos al área de abastecimiento(compras e importaciones) en una empresa que se dedica al desarrollo producción y comercialización de vinos licores y demás productos afines,https://dspace.espol.edu.ec/handle/123456789/38795,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Análisis técnico de las cuentas por cobrar de una empresa mediana del sector comercial al 31 de diciembre del 2005,https://dspace.espol.edu.ec/handle/123456789/35138,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Análisis tributario y financiero sectorial estudio de caso: empresas de servicio de fumigación en ecuador,https://dspace.espol.edu.ec/handle/123456789/48598,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño de un modelo mapeo de la cadena de valor en el área de producción de una empresa de la industria gráfica,https://dspace.espol.edu.ec/handle/123456789/38091,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Análisis Tributario, Financiero y Contable sectorial. Caso de estudio: Empresas Constructoras de Edificios en Ecuador",https://dspace.espol.edu.ec/handle/123456789/42503,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Diseño de un sistema de gestión por procesos para WIFITEL, empresa cuaya actividad economica es la venta de servicios de internet banda ancha, video vigilancia y telefonica ip ubicada en el canton Daule de la provincia del Guayas",https://dspace.espol.edu.ec/handle/123456789/38940,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Examen de auditoria realizada a las cuentas bancos cuentas por cobrar y cuentas por pagar de una institucion publica ubicada en la ciudad de guayaquil,https://dspace.espol.edu.ec/handle/123456789/35140,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Levantamiento y diseño de procesos claves de gestión académica, administración de laboratorios y graduación, alineados al caces.",https://dspace.espol.edu.ec/handle/123456789/48738,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Análisis al rubro de ingresos cuentas por cobrar de una empresa que se dedica a la comercialización de electrodomésticos ubicada en la ciudad de Guayaquil en el período terminado al 31 de diciembre del 2007,https://dspace.espol.edu.ec/handle/123456789/38255,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Auditoría Operativa para el Departamento de Almacenamiento y Distribución de una empresa importadora y distribuidora de artículos de Ferretería en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/39303,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Auditoría y análisis tributarío correspondiente al período fiscal 2007 de una empresa comercial y de servicios  ubicada en la ciudad de Guayaquil dedicada a la compra y venta de equipos de oficina.,https://dspace.espol.edu.ec/handle/123456789/19214,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Análisis técnico de los indicadores que reflejen la situación económica financiera de una empresa dedicada al comercio exterior y servicios de Courier (ingresos y gastos) - año 2006,https://dspace.espol.edu.ec/handle/123456789/36496,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Desarrollo de un plan de implementación de las NIFF para la compañía de servicios de entrega (Berasiq Cia. Ltda.) de la ciudad de Guayaquil por el año 2009,https://dspace.espol.edu.ec/handle/123456789/38745,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño e implemetación de indicadores de gestión bajo la metodología del balanced scorecard (cuadro de mano integral) para el proceso de abastecimiento de bienes y servicios en el sector público,https://dspace.espol.edu.ec/handle/123456789/38354,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Diseño de un sistema de control de gestión aplicado al área de recursos humanos de un hospital basado en las herramientas lean healthcare, para la mejora administrativa y financiera",https://dspace.espol.edu.ec/handle/123456789/36416,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño de un sistema de información gerencial para el departamento de postgrados de una institución de educación superior de la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/54450,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Análisis y propuesta de mejora del proceso de crédito y cobranza de una empresa agroindustrial ubicada en la ciudad de guayaquil para disminuir el riesgo de incobrabilidad,https://dspace.espol.edu.ec/handle/123456789/38643,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Diseño de un sistema de gestión de la calidad con base en los requisitos de la norma iso 9001:2015 aplicado a una empresa  productora, comercializadora de hielo y agua purificada",https://dspace.espol.edu.ec/handle/123456789/40030,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Análisis tributario y financiero sectorial,  Estudio de caso: empresas de producción de café",https://dspace.espol.edu.ec/handle/123456789/54392,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño e implementación de un sistema de control de gestión aplicado al área de manufactura artesanal de pizzas,https://dspace.espol.edu.ec/handle/123456789/39021,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Análisis financiero y tributario sectorial de la implementación de las niif 9 “instrumentos financieros”, en las cuentas por cobrar de la empresa “plastiguayas cia ltda",https://dspace.espol.edu.ec/handle/123456789/48895,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Implementación de un sistema de gestión a través de indicadores que midan el desempeño en el área de producción de una empresa cuya actividad económica es la venta de ropa por catálogo,https://dspace.espol.edu.ec/handle/123456789/36422,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
Diseño e implementación de un sistema de control de gestión aplicado a planta de productos cárnicos,https://dspace.espol.edu.ec/handle/123456789/37719,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
"Análisis del cumplimiento tributario correspondiente al periodo fiscal 2008 de una empresa cuya actividad es la transportación de combustible y derivados de petróleo, por vía marítima y cabotaje",https://dspace.espol.edu.ec/handle/123456789/36788,Ingeniería en Auditoría y Contaduría Pública Autorizada,Facultad de Ciencias Naturales y Matemáticas
