NOMBREPROYEC,URL,CARRERA,FACULTAD
Uso del sensor de distancia analógico SHARP GP2Y0A21YK0F en interfaz con el robot POLOLU 3PI en optimización de rutinas para evitar colisiones,https://dspace.espol.edu.ec/handle/123456789/46829,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Normas para el mantenimiento preventivo de equipos médicos en los hospitales y clínicas del país,https://dspace.espol.edu.ec/handle/123456789/43540,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Proceso de automatización de la línea de molineda de nibs para obtener licor de cacao,https://dspace.espol.edu.ec/handle/123456789/38866,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Protección contra sobrecarga y determinación de pérdida de tiempo de vida en transformadores de distribución debido a sobrecargas,https://dspace.espol.edu.ec/handle/123456789/19978,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Efectos Peligrosos en Presencia de Arcos Eléctricos en Tableros de Distribución,https://dspace.espol.edu.ec/handle/123456789/13645,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño de prácticas de transmisión de datos basado en el procesador digital de señal (DSP) TMS320F2812,https://dspace.espol.edu.ec/handle/123456789/37204,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Rediseño y ampliación del sistema eléctrico de la empresa Inplastic,https://dspace.espol.edu.ec/handle/123456789/41459,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Auditoria técnica de las instalaciones eléctricas industriales enfocadas en la prevención de riesgos eléctricos en la refinería de la libertad,https://dspace.espol.edu.ec/handle/123456789/10150,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño y simulación del control de un capacitor serie controlado por tiristores (TCSC),https://dspace.espol.edu.ec/handle/123456789/45861,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Diseño de un mecanismo para la valoración y mejoramiento de topología y recurso de red de un isp escalable, manteniendo la calidad de servicio",https://dspace.espol.edu.ec/handle/123456789/47752,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño de un sistema de control de movimientos de agarre para una prótesis de mano robótica con brazalete Myo,https://dspace.espol.edu.ec/handle/123456789/42546,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño y construcción de un convertidor DC/AC trifásico utilizando la técnica PWM y control de frecuencia mediante microcontrolador,https://dspace.espol.edu.ec/handle/123456789/42693,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"ANÁLISIS, DISEÑO E IMPLEMENTACIÓN DE UN SISTEMA DE ALIMENTACIÓN ININTERRUMPIDA (UPS) BASADO EN UN CONVERTIDOR TRIFÁSICO MEDIANTE MODULACIÓN POR ANCHO DE PULSO CON LA TÉCNICA SINUSOIDAL PWM (SPWM) CONTROLADO POR UN PROCESADOR DIGITAL DE SEÑAL (DSP)",https://dspace.espol.edu.ec/handle/123456789/14280,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Diseño de la automatización de un Sistema de control de llenado de tanques de recepción, almacenamiento y control de inventario de un Terminal de combustibles",https://dspace.espol.edu.ec/handle/123456789/57203,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Ahorro del uso de combustible de una caldera acuotubular implementando lazos de control sobre la combustión,https://dspace.espol.edu.ec/handle/123456789/38634,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño y construcción de un sistema de control de nivel y calefacción de agua utilizando plataforma Labview de National Instruments,https://dspace.espol.edu.ec/handle/123456789/46013,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño conceptual de una cabina de desinfección a través de luz ultravioleta para el COVID 19,https://dspace.espol.edu.ec/handle/123456789/57191,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño y simulación del control de un transformador de estado sólido de tres etapas con entrada trifásica y salida trifásica basado en un convertidor DC-DC de doble puente activo y un convertidor AC-DC multinivel de diodo anclado,https://dspace.espol.edu.ec/handle/123456789/42324,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño e implementación de un sistema de control y monitoreo de acceso y seguridad sobre una red Ethernet utilizando tarjetas Smart Card,https://dspace.espol.edu.ec/handle/123456789/44219,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño e implementación de un sistema de monitoreo IoT de tensión y corriente para medir consumo eléctrico en tableros industriales,https://dspace.espol.edu.ec/handle/123456789/58258,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Simulación usando Labvew de la radiación incidente sobre superficies bajo diferentes condiciones aplicando un modelo de la irradiancia solar basado en transmitancia,https://dspace.espol.edu.ec/handle/123456789/20620,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Diseño e implementación de módulo didáctico de un sistema automático de obtención de colores de pintura, obtenidos a partir de la mezcla de colores primarios y su respectivo envasado",https://dspace.espol.edu.ec/handle/123456789/10942,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Diseño y simulación de la automatización y sistema SCADA, incorporando IoT industria 4.0 de un horno utilizado para el curado de piezas luego de la aplicación de pintura electrostática",https://dspace.espol.edu.ec/handle/123456789/57090,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Aprovechamiento de la energía fotovoltaica en el mantenimiento correctivo de transformadores,https://dspace.espol.edu.ec/handle/123456789/38514,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Control de posicionamiento de una antena satelital,https://dspace.espol.edu.ec/handle/123456789/16726,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño del sistema de automatización en toda la línea de producción de jabones en barra para la empresa Unilever Andina S.A,https://dspace.espol.edu.ec/handle/123456789/60542,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Modelado de una turbina eólica de velocidad variable con control de ángulo de calaje,https://dspace.espol.edu.ec/handle/123456789/43570,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Repotenciación del tablero Rockwell Automation para control de nivel de una planta de agua y el arranque suave de un motor de induccion,https://dspace.espol.edu.ec/handle/123456789/44841,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Diseño del control de combustión para una caldera pirotubular, utilizando el controlador hibrido hc900 honeywell, visualizado por medio del software plantscape vista r400",https://dspace.espol.edu.ec/handle/123456789/19460,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Adquisición de datos para el análisis de armónicos en sistemas eléctricos usando Labview,https://dspace.espol.edu.ec/handle/123456789/20039,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Instalación del primer sistema Ciclotrón, Radiofarmacia y PET-CT en el Ecuador",https://dspace.espol.edu.ec/handle/123456789/41442,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Adquisición de vibraciones mecánicas de un motor en funcionamiento usando Labview,https://dspace.espol.edu.ec/handle/123456789/19459,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Desarrollo de un sistema de monitoreo y control de un proceso industrial simulado, integrando los datos en la nube en tiempo real con proyección a la Industria 4.0",https://dspace.espol.edu.ec/handle/123456789/57201,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Control secuencial mediante grafcet del sistema de entrenamiento moderno IPA-23 de Lucas Nulle: mezclado, llenado y envasado de botellas",https://dspace.espol.edu.ec/handle/123456789/37298,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Diseño y análisis de un sistema inmótico Scada basado en LabView, PLC y SBRÍO",https://dspace.espol.edu.ec/handle/123456789/35631,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño e implementación de instalaciones eléctricas para mejora en las viviendas adjudicadas por hogar de cristo en el sector Sergio Toral,https://dspace.espol.edu.ec/handle/123456789/30123,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Automatización y simulación de una línea de producción aplicando SCADA con Node-Red reemplazando las pantallas HMI,https://dspace.espol.edu.ec/handle/123456789/57204,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Diseño conceptual y simulación de un sistema de alerta vehicular para la prevención de colisiones mediante el análisis en tiempo real de datos de sensores, desarrollado en la plataforma Raspberry Pi",https://dspace.espol.edu.ec/handle/123456789/56835,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Sistema inmótico para el monitoreo de los parámetros ambientales de las áreas de elaboración de productos farmacéuticos no estériles y no betalactámicos.,https://dspace.espol.edu.ec/handle/123456789/57105,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Identificación y diseño del controlador para un sistema regulador de nivel de liquido en un tanque,https://dspace.espol.edu.ec/handle/123456789/21323,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño de un módulo experimental automatizado de reconversión energética del H2 para uso en vivienda unifamiliar,https://dspace.espol.edu.ec/handle/123456789/57610,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Sistema de seguridad,https://dspace.espol.edu.ec/handle/123456789/8658,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Diseño e implementación de un sistema de control y monitoreo de manejo de lotes para los procesos de: almacenaje, transporte y despacho de materias primas en los predios de una planta de elaboración de cerveza",https://dspace.espol.edu.ec/handle/123456789/44289,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño del sistema de monitoreo y control de un hotel,https://dspace.espol.edu.ec/handle/123456789/44311,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Diseño de un sistema domótico centralizado con comunicación inalámbrica mediante el uso de sistemas embebidos, con pantalla de operador y tecnología IoT, para el proyecto de laboratorio de domótica e Inmótica de la FIEC",https://dspace.espol.edu.ec/handle/123456789/58235,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Implementación de un controlador discreto en variables de estado embebido en un PLC,https://dspace.espol.edu.ec/handle/123456789/44839,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño de un sistema ininterrumpido de energía (UPS) para oficinas basado en  el uso del Hidrógeno,https://dspace.espol.edu.ec/handle/123456789/57208,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Mediciones y registro de parámetros para la calidad de energía eléctrica en el Hospital Solca de Portoviejo en el área de radioterapia,https://dspace.espol.edu.ec/handle/123456789/39959,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Estudio y rediseño para la modernización de las instalaciones eléctricas, con su análisis económico aplicado a la Universidad de Guayaquil en la Facultad de Medicina- Edificio Rizzo",https://dspace.espol.edu.ec/handle/123456789/39966,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Implementación y comparación de dos dipositivos mecatrónicos para generar un sistema con dos grados de libertad aplicados en los simuladores de carreras Cosmosf1 Racing Team,https://dspace.espol.edu.ec/handle/123456789/39971,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Pruebas de operación y confiabilidad. documentación y mantenimiento de un control de semáforos propuesto por la Escuela Superior Politécnica del Litoral,https://dspace.espol.edu.ec/handle/123456789/38464,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Plan de seguridad en la instalación de una subestación eléctrica de 13,8 KV a 0,24/0,12 KV y prueba de equipos",https://dspace.espol.edu.ec/handle/123456789/43564,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño e implementación de sistema vibrador neumático para tolva de balanceado,https://dspace.espol.edu.ec/handle/123456789/41465,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño y simulación del control de un transformador de estado sólido de tres etapas con entrada monofásica y salida monofásica basado en un convertidor DC-DC de doble puente activo y un convertidor AC-DC multinivel de diodo anclado,https://dspace.espol.edu.ec/handle/123456789/42250,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño y automatización de un sistema de inmersión temporal para acelerar el crecimiento de plantas,https://dspace.espol.edu.ec/handle/123456789/42555,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
,https://dspace.espol.edu.ec/handle/123456789/60038,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Diseño, implementación y monitoreo de un sistema didactico basado en el control  de nivel de un tanque via rf, utilizando el scada intouch y rslogixsoo con el plc micrologix 1200 de allen bradley",https://dspace.espol.edu.ec/handle/123456789/10191,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño y simulación del sistema de municionamiento y panel de control de la ametralladora BREDA 40/70,https://dspace.espol.edu.ec/handle/123456789/57086,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Medición oscilométrica de la presión sanguínea,https://dspace.espol.edu.ec/handle/123456789/61393,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Construcción de un amplificador de 50w de guitarra con la tecnología de válvulas termoiónicas para la banda musical cuerdas negras,https://dspace.espol.edu.ec/handle/123456789/60092,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Identificación y diseño del controlador para un sistema de control de velocidad en un motor de inducción,https://dspace.espol.edu.ec/handle/123456789/43568,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Diseño y construcción del modelo de una planta de nivel de líquido, sistema vasos comunicantes",https://dspace.espol.edu.ec/handle/123456789/41178,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Automatización de sistema de gases medicinales en zona de diálisis de hospital de 400 camas,https://dspace.espol.edu.ec/handle/123456789/38474,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Implementación de un sistema de visión y control asistido de un brazo robótico industrial,https://dspace.espol.edu.ec/handle/123456789/44838,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Desarrollo de un sistema en Robodk utilizando machine learning para facilitar la programación de pick and place mediante brazos manipuladores dobot magician en sistemas industriales,https://dspace.espol.edu.ec/handle/123456789/57606,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Uso de Matlab y Simulink para el control de robots y la observación de los sensores de sonido y ultrasonido,https://dspace.espol.edu.ec/handle/123456789/46826,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Diseño de rutinas de control empleando sistema Arduino para el uso de diferentes extrusoras en impresión 3D, aplicación práctica en prototipo de impresión 3D",https://dspace.espol.edu.ec/handle/123456789/41600,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Implementación de un sistema de voz sobre IP a la empresa Cash Machines Service,https://dspace.espol.edu.ec/handle/123456789/60258,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño conceptual y simulación de un banco experimental para la caracterización de una celda de combustible requerida para la alimentación de una residencia cuyo consumo considerado es de hasta 3kW,https://dspace.espol.edu.ec/handle/123456789/56831,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Diseño conceptual y simulación de un sistema para elaboración de carbón activado, a partir de residuos agroindustriales",https://dspace.espol.edu.ec/handle/123456789/58467,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Control de temperatura para vivero de camarón,https://dspace.espol.edu.ec/handle/123456789/38558,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño y construcción de un módulo medidor de corrientes de fuga y analizador de tomacorrientes en instalaciones médicas,https://dspace.espol.edu.ec/handle/123456789/45594,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Implementacion de un controlador discreto PID embebido en un PLC con un tiempo de muestreo eficiente,https://dspace.espol.edu.ec/handle/123456789/44826,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Sistema automático de riego de agua para hidratación de césped orgánico usando energía renovable,https://dspace.espol.edu.ec/handle/123456789/37437,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño e implementación de un sistema domótico usando Labview y microcontroladores,https://dspace.espol.edu.ec/handle/123456789/30165,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Optimización de la producción de hortalizas, bajo sistemas controlados de riego por goteo y temperatura, localizada en la comuna Daular",https://dspace.espol.edu.ec/handle/123456789/47553,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño y construcción de un modulo orientado al desarrollo de prácticas de instrumentación industrial bajo la plataforma de LabVIEW,https://dspace.espol.edu.ec/handle/123456789/44272,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Sistema de control y monitoreo para iluminación autosustentable y de alta eficiencia en viviendas de interés social utilizando energías renovables,https://dspace.espol.edu.ec/handle/123456789/21569,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Diseño de un sistema fotovoltaico para alimentar bombas para el suministro de agua de pozos en el área rural, utilizando un sistema inteligente basado en un PLC (S7-1200)",https://dspace.espol.edu.ec/handle/123456789/57211,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Diseño e implementación de un sistema domótico de radiofrecuencia para brindar gestión de networking, seguridad y confort usando los protocolos z-wave y zigbee",https://dspace.espol.edu.ec/handle/123456789/30126,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Diseño, documentación e implementación de las prácticas del laboratorio de Electrónica de Potencia",https://dspace.espol.edu.ec/handle/123456789/34986,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Emulador de escenarios de demanda de potencia eléctrica para el estudio de viabilidad de las pilas de combustible polimérica en aplicaciones estacionarias,https://dspace.espol.edu.ec/handle/123456789/30542,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño y construcción de un inversor monofásico de alta frecuencia basado en un microcontrolador para el sellado de materiales plásticos por inducción electromagnética,https://dspace.espol.edu.ec/handle/123456789/44313,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Evaluación y Prevención de Riesgos Eléctricos en una Subestación,https://dspace.espol.edu.ec/handle/123456789/10935,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño y construcción de un monitor electroencefalográfico basado en la tecnología de los micro-controladores,https://dspace.espol.edu.ec/handle/123456789/42347,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Adquisición, traficación y procesamiento de señales de los motores y transformadores del laboratorio de maquinaria eléctrica de la FIEC basado en la plataforma de programación LABVIEW",https://dspace.espol.edu.ec/handle/123456789/16163,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Análisis de auditoría energética para optimizar recursos en la fábrica Moretran C.A.,https://dspace.espol.edu.ec/handle/123456789/41817,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Sistema antirrobo vehicular mediante el mando a distancia del encendido eléctrico,https://dspace.espol.edu.ec/handle/123456789/3179,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño de un sistema fotovoltaico a través de la gestión activa de la demanda energética,https://dspace.espol.edu.ec/handle/123456789/44464,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño de un sistema de control para una planta de pérdida de presión,https://dspace.espol.edu.ec/handle/123456789/44723,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Identificación y diseño del controlador para un sistema regulador de presión en una planta de refrigeración,https://dspace.espol.edu.ec/handle/123456789/19514,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño de una planta didáctica de control de temperatura para el laboratorio de control automático-Maci,https://dspace.espol.edu.ec/handle/123456789/57193,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Estación de terapia para mejorar la comunicación verbal de personas que padecen de sordera y trastornos linguísticos,https://dspace.espol.edu.ec/handle/123456789/40615,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño e implementación en la Labview de un sistema de diagnóstico de fallas rotóricas en un motor de inducción mediante el análisis espectral de la corriente de alimentación,https://dspace.espol.edu.ec/handle/123456789/45505,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Proceso de mezcla de las diferentes sustancias para la elaboración de la gaseosa y proceso de embotellado,https://dspace.espol.edu.ec/handle/123456789/60127,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Implementación de un sistema de control para balancear una bola en una viga utilizando Matlab,https://dspace.espol.edu.ec/handle/123456789/3092,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño e implementación de un sistema redundante basado en equipos de la marca rockwell automation,https://dspace.espol.edu.ec/handle/123456789/47439,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Estudio comparativo de algoritmos de comprensión de imágenes de huellas digitales implementados en un DSP de la familia C6000,https://dspace.espol.edu.ec/handle/123456789/45223,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Sistema de ensamblaje autónomo de un eje de transmisión usando un brazo robótico y algoritmos de aprendizaje autónomo,https://dspace.espol.edu.ec/handle/123456789/58246,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño de rutinas empleando sistema Arduino y minicomputadora Raspberry Pi para el control de impresoras 3D con aplicación práctica utilizando prototipo,https://dspace.espol.edu.ec/handle/123456789/41978,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño de una plataforma virtual para el monitoreo de las variables energéticas en un sistema fotovoltaico,https://dspace.espol.edu.ec/handle/123456789/44837,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Identificación y control de pH para piscinas de camarón,https://dspace.espol.edu.ec/handle/123456789/37202,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Control remoto vía internet de un proceso industrial,https://dspace.espol.edu.ec/handle/123456789/44283,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Identificación y diseño del controlador para un sistema regulador de temperatura en un tanque,https://dspace.espol.edu.ec/handle/123456789/14530,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Diseño, instalación, operatividad y mantenimiento de luminarias led para alumbrado público",https://dspace.espol.edu.ec/handle/123456789/47748,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Diseño, Construcción e implementación de una torre ""Clean Access"" como dispensador de alcohol y plataforma de captura de imágenes para la empresa TELCONET",https://dspace.espol.edu.ec/handle/123456789/60550,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño y simulación de un sistema SCADA para el monitoreo y adquisición de datos en una línea de producción de pan para una Industria alimenticia,https://dspace.espol.edu.ec/handle/123456789/57087,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Simulación de un esquema de modulación/demodulación OFDM utilizando un modelo de canal multitrayectoria,https://dspace.espol.edu.ec/handle/123456789/45224,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Diseño conceptual de un exoesqueleto desplegable automáticamente, para protección de la estructura ósea de adultos mayores",https://dspace.espol.edu.ec/handle/123456789/57089,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Electricidad Residencial: Diseño, Instalación y Mantenimiento",https://dspace.espol.edu.ec/handle/123456789/21439,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Automatización de la producción de cemento y baldosas,https://dspace.espol.edu.ec/handle/123456789/44287,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Desarrollo e implementación de un sistema de inspección automatizada para la clasificación y detección de camadas incompletas en el área de paletizado, mediante el uso de Inteligencia Artificial",https://dspace.espol.edu.ec/handle/123456789/60540,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño de prácticas de comunicación industrial basadas en plataformas de Rockwell Automation,https://dspace.espol.edu.ec/handle/123456789/38569,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Registrador de temperatura con dspic,https://dspace.espol.edu.ec/handle/123456789/10319,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño de una planta didáctica de control de flujo para el laboratorio de control automático FIEC – MACI,https://dspace.espol.edu.ec/handle/123456789/57207,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Prevenciones en la puesta a tierra en instalaciones industriales,https://dspace.espol.edu.ec/handle/123456789/13574,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Estudio y diseño a escala del control de tracción de un motor eléctrico para el transporte público dentro del Campus Gustavo Galindo V. de la ESPOL,https://dspace.espol.edu.ec/handle/123456789/42711,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Integración y optimización de la Configuración e Interfaces del Bote Batimétrico Autónomo del CTDI en ESPOL,https://dspace.espol.edu.ec/handle/123456789/60554,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Dimensionamiento de una instalación fotovoltaica de generación distribuida conectada a red para autoconsumo en una fábrica en la Provincia del Guayas y análisis de viabilidad técnica y económica,https://dspace.espol.edu.ec/handle/123456789/39784,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Diseño e implementación de un prototipo académico para el control de velocidad de un motor DC, basado en un algoritmo de aprendizaje por refuerzo y hardware de código abierto.",https://dspace.espol.edu.ec/handle/123456789/56315,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño de un equipo para medir permeabilidad al vapor de agua en películas flexibles,https://dspace.espol.edu.ec/handle/123456789/44453,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Manejo de un decodificador óptico (Encoder) en aplicación con un DSPIC,https://dspace.espol.edu.ec/handle/123456789/6572,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Adquisición, instalación, pruebas y puesta en servicios de Sistema Meefogging para refrigeración de aire a la entrada de turbinas a gas para la central Álvaro Tinajero",https://dspace.espol.edu.ec/handle/123456789/59877,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Diseño de un sistema automatizado para una máquina fabricadora de hielo de capacidad de 4000 libras diarias con alimentación de 220 volts C.A. para la empresa ""Frío Extremo S.A."" de la ciudad de Guayaquil",https://dspace.espol.edu.ec/handle/123456789/57612,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Automatización del proceso de decapado y fosfatado para estructuras de transformadores de baja y media tensión,https://dspace.espol.edu.ec/handle/123456789/39660,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño y simulacion del control de un compensador estatico de reactivos (SVC),https://dspace.espol.edu.ec/handle/123456789/41769,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Instalación de motores, tablero de control y banco de condensadores para envasadora automática de GLP en Planta Kingas",https://dspace.espol.edu.ec/handle/123456789/41463,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Plan de seguridad y salud en la construcción de sistemas industriales eléctricos,https://dspace.espol.edu.ec/handle/123456789/10781,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Aplicaciones con minicomputadores Raspberry Pi provisto de módulo GPS y acelerómetro para control de velocidad y posicionamiento,https://dspace.espol.edu.ec/handle/123456789/42245,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Prototipo de un sistema embebido configurable para la adquisición y monitoreo de datos utilizando una tarjeta de desarrollo beaglebone black de texas instruments aplicado a la agricultura,https://dspace.espol.edu.ec/handle/123456789/30690,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Sistema de monitoreo y análisis energético de acondicionadores de aire mediante aplicación móvil,https://dspace.espol.edu.ec/handle/123456789/66058,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
"Modelación matemática y simulación de un sistema enfriador-calentador, mediante el uso de un enfriador termoeléctrico (TEC)",https://dspace.espol.edu.ec/handle/123456789/57631,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
Diseño e implementación de un bote autónomo para realizar un análisis batimétrico en el lago de la ESPOL,https://dspace.espol.edu.ec/handle/123456789/58236,Electrónica y Automatización,Facultad de Ingeniería en Electricidad y Computación
