NOMBREPROYEC,URL,CARRERA,FACULTAD
Recuperando una especie ancestral “Mortiño” mediada por micorrizas nativas,https://dspace.espol.edu.ec/handle/123456789/53161,Biología,Facultad de Ciencias de la Vida
"Caracterización de los genes mat 1-1 y mat 1-2 del hongo mycosphaerella fijiensis, agente causal de la sigatoca negra, en la provincia del Guayas",https://dspace.espol.edu.ec/handle/123456789/5913,Biología,Facultad de Ciencias de la Vida
Diseño de un sistema de infomación geográfica para analizar el grado de afectación antropogénica en dos sectores del golfo de guayaquil por defecto del uso de suelos,https://dspace.espol.edu.ec/handle/123456789/39441,Biología,Facultad de Ciencias de la Vida
Optimización del sistema aflp para determinación de la variabilidad genética de ucides occidentalis en tres zonas de manglar del golfo de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/14660,Biología,Facultad de Ciencias de la Vida
Identificar la prevalencia de genes de toxinas del Vibrio parahaemolyticus en el ambiente marino de la zona de Mar Bravo – Salinas,https://dspace.espol.edu.ec/handle/123456789/56050,Biología,Facultad de Ciencias de la Vida
Diseño de Bioensayo de la afectación del cobre sobre el Litopenaeus vannamei,https://dspace.espol.edu.ec/handle/123456789/48196,Biología,Facultad de Ciencias de la Vida
Bioprospección de microorganismos antárticos para decoloración de pigmentos textiles,https://dspace.espol.edu.ec/handle/123456789/65967,Biología,Facultad de Ciencias de la Vida
Metodología para la identificación de variables biológicas y socioambientales relacionadas a la mortalidad del Pradero Colilargo (Bartramia longicauda) en el cantón Alausí,https://dspace.espol.edu.ec/handle/123456789/51541,Biología,Facultad de Ciencias de la Vida
Protocolo del diseño y adecuación experimental para control de germinación y supervivencia de plántulas de manglar en sustrato de dragado mediante la creación de vivero,https://dspace.espol.edu.ec/handle/123456789/58376,Biología,Facultad de Ciencias de la Vida
Descripción del estadio temprano embrionario y larvaria de la ostra de mangle  Crassostrea cf corteziensis,https://dspace.espol.edu.ec/handle/123456789/58378,Biología,Facultad de Ciencias de la Vida
Composición florística y estructura del bosque y vegetación protectora Prosperina en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/65962,Biología,Facultad de Ciencias de la Vida
"Análisis del polimorfismo, mediante el uso de marcadores ssrs, de variedades de musa spp., resistentes, tolerantes o susceptibles a la infección de mycosphaerella fijiensis",https://dspace.espol.edu.ec/handle/123456789/7977,Biología,Facultad de Ciencias de la Vida
"Desarrollo de un atrayente acústico en trampas para captura de mosquitos transmisores de dengue, zika y chikungunya",https://dspace.espol.edu.ec/handle/123456789/51539,Biología,Facultad de Ciencias de la Vida
"MetGPS: Perfiles de metilación HLA-C, herramienta para detectar anomalías en la respuesta  inmune por microbioma",https://dspace.espol.edu.ec/handle/123456789/58380,Biología,Facultad de Ciencias de la Vida
"Servicios ecosistémicos de los cuerpos de agua del Bosque Protector “La Prosperina” (BPP), Guayaquil -Ecuador",https://dspace.espol.edu.ec/handle/123456789/55832,Biología,Facultad de Ciencias de la Vida
Evaluación de biodegradación de plásticos de un solo uso a partir de un Consorcio de Microorganismo,https://dspace.espol.edu.ec/handle/123456789/53105,Biología,Facultad de Ciencias de la Vida
Efecto de la marea sobre el Macrobentos en la zona Supralitoral de dos playas arenosas del Ecuador durante la época lluviosa”,https://dspace.espol.edu.ec/handle/123456789/54084,Biología,Facultad de Ciencias de la Vida
"Uso de bioensayos para potenciar la capacidad de absorción de metales pesados en Rizophora mangle, como estrategia de remediación de sedimentos contaminados",https://dspace.espol.edu.ec/handle/123456789/65966,Biología,Facultad de Ciencias de la Vida
"Influencia de la salinidad en la supervivencia y metamorfosis larvaria del  cangrejo azul Cardisoma crassum, Smith, 1870",https://dspace.espol.edu.ec/handle/123456789/62423,Biología,Facultad de Ciencias de la Vida
"Diagnostico molecular de gemivirus en plantaciones comerciales de tomate (solanum lycopersicum l.) y malezas asociadas al cultivo, en la provincia Santa Elena",https://dspace.espol.edu.ec/handle/123456789/19351,Biología,Facultad de Ciencias de la Vida
"Diseño de una matriz basada en el modelo de analisis RIDIT para la evaluación in-silico de iniciadores usados en el estudio de filogenia molecular de Virus del Papiloma Humano HPV-16, 18 y 58",https://dspace.espol.edu.ec/handle/123456789/66097,Biología,Facultad de Ciencias de la Vida
"Determinación de talla mínima de reproducción del recurso Pata de mula o Casco de burro (Anadara grandis), en Puerto El Morro",https://dspace.espol.edu.ec/handle/123456789/51551,Biología,Facultad de Ciencias de la Vida
Desarrollo de una aplicación móvil para el cálculo de la dosis de insulina diaria de los pacientes de la Fundación Fuvida,https://dspace.espol.edu.ec/handle/123456789/51532,Biología,Facultad de Ciencias de la Vida
Aplicación del hongo pleurotus ostreatus como alternativa para la biorremediación de suelos contaminados con metales pesados,https://dspace.espol.edu.ec/handle/123456789/21150,Biología,Facultad de Ciencias de la Vida
Estudio de la expresión transcripcional de genes del erizo de mar antártico (sterechinus neumayeri) en respuesta al estrés inducido por cadmio,https://dspace.espol.edu.ec/handle/123456789/25708,Biología,Facultad de Ciencias de la Vida
Diseño de un método de metabolómica para la determinación del estado de salud de Chelonia mydas como referencia para plan de conservación,https://dspace.espol.edu.ec/handle/123456789/56490,Biología,Facultad de Ciencias de la Vida
Aplicación de Morfometría Geométrica para la Comparación de Distintas Poblaciones de Guanchiche (HOPLIAS SPP) en Ecosistemas Lénticos y Lóticos del Ecuador,https://dspace.espol.edu.ec/handle/123456789/29740,Biología,Facultad de Ciencias de la Vida
Actualización del plan de manejo del bosque protector “La Prosperina”: aportes de biodiversidad,https://dspace.espol.edu.ec/handle/123456789/56033,Biología,Facultad de Ciencias de la Vida
Caracterización e identificación molecular de agentes patógenos en el cultivo de pitahaya en Ecuador,https://dspace.espol.edu.ec/handle/123456789/56471,Biología,Facultad de Ciencias de la Vida
Variabilidad espacio temporal de aves presente en el bosque y vegetación protector Prosperina,https://dspace.espol.edu.ec/handle/123456789/65968,Biología,Facultad de Ciencias de la Vida
Aplicación de la ciencia ciudadana para la conservación de dos aves rapaces endémicas en el Parque Nacional Galápagos,https://dspace.espol.edu.ec/handle/123456789/53157,Biología,Facultad de Ciencias de la Vida
Implementación del diagnóstico de los serotipos del virus del dengue mediante PCR con transcriptasa inversa en tiempo real (RT-qPCR),https://dspace.espol.edu.ec/handle/123456789/53094,Biología,Facultad de Ciencias de la Vida
Diseño de protocolo para el aprovechamiento de exoesqueletos de crustáceos con potencial agrícola,https://dspace.espol.edu.ec/handle/123456789/51530,Biología,Facultad de Ciencias de la Vida
Ocurrencia y variabilidad genética de strawberry necrotic shock virus (SNSV) en mora  (Rubus glaucus) en Ecuador,https://dspace.espol.edu.ec/handle/123456789/62425,Biología,Facultad de Ciencias de la Vida
Comparación de la capacidad de biodegradación de plásticos de un solo uso por microorganismos aislados versus consorcios microbianos,https://dspace.espol.edu.ec/handle/123456789/55840,Biología,Facultad de Ciencias de la Vida
"Crecimiento De Anadara Similis (C.B. Adams, 1852) En La Reserva Ecológica De Manglares Cayapas-Mataje, Remacam: Una Aproximación Basada En Tallas",https://dspace.espol.edu.ec/handle/123456789/55147,Biología,Facultad de Ciencias de la Vida
Genotipificación del virus del papiloma humano mediante secuenciamiento y PCR cuantitativa en tiempo real y detección de variantes intratípicas por análisis fitogenético,https://dspace.espol.edu.ec/handle/123456789/29767,Biología,Facultad de Ciencias de la Vida
Caracterización de morfotipos de efípios de cladóceros del banco de huevos de sedimentos en cuerpos de agua del bosque protector Prosperina y áreas aledañas,https://dspace.espol.edu.ec/handle/123456789/51561,Biología,Facultad de Ciencias de la Vida
Metacomunidades endosimbiontes asociadas a la especie vectora Bemisia tabaci,https://dspace.espol.edu.ec/handle/123456789/60707,Biología,Facultad de Ciencias de la Vida
Hongos endófitos con potencial uso en la degradación de aceites residuales,https://dspace.espol.edu.ec/handle/123456789/51518,Biología,Facultad de Ciencias de la Vida
Filogeografìa molecular del guanchiche hoplias SPP. (CHARACIFORMES: ERYTHRINIDAE) de la costa ecuatoriana,https://dspace.espol.edu.ec/handle/123456789/29739,Biología,Facultad de Ciencias de la Vida
Análisis metabolómico en muestras de sangre en Dry Blood Spot: Evaluación del  efecto del tiempo y temperatura de almacenamiento,https://dspace.espol.edu.ec/handle/123456789/62430,Biología,Facultad de Ciencias de la Vida
Diversidad de Lepidóptera en el Bosque Protector La Prosperina y el Campus Gustavo Galindo de la ESPOL,https://dspace.espol.edu.ec/handle/123456789/56489,Biología,Facultad de Ciencias de la Vida
Diseño de un protocolo óptimo para extracción de microplásticos en  tejidos,https://dspace.espol.edu.ec/handle/123456789/57352,Biología,Facultad de Ciencias de la Vida
"Variabilidad de la Concentración de Clorofila Alfa en el Coral Pocilloporadamicornis (Linneaus, 1758) del Islote El Pelado, Santa Elena",https://dspace.espol.edu.ec/handle/123456789/55933,Biología,Facultad de Ciencias de la Vida
"Efecto de los biofertilizantes líquidos de producción local  bioles, sobre el desarrollo de síntomas causados por el virus del mosaico de la calabaza (sqmv) en el cultivo de melón (cucumis melo l.) var. edisto en condiciones de invernadero",https://dspace.espol.edu.ec/handle/123456789/19053,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Desarrollo rural mediante la capacitación en producción de hortalizas orgánicas, en tres recintos del cantón Daule",https://dspace.espol.edu.ec/handle/123456789/20015,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Estudio de niveles de fertilización y su influencia en la productividad del cultivo de arroz (Oryza Sativa) en el recinto las maravillas del cantón Daule,https://dspace.espol.edu.ec/handle/123456789/21424,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Estructura de la vegetación, diversidad y regeneración natural de árboles en bosque seco en la comuna El Limoncito de Santa Elena",https://dspace.espol.edu.ec/handle/123456789/31368,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Comparación dasométrica y económica de dos intensidades de raleo en un cultivo de teca (tectona grandis) en la zona de Pedro Carbo provincia del Guayas,https://dspace.espol.edu.ec/handle/123456789/19020,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Implementación  de un programa de extensión agrícola en la comuna San Vicente de Colonche en la Provincia de Santa Elena - Ecuador,https://dspace.espol.edu.ec/handle/123456789/21107,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Diseño de un sistema de crianza de Hermetia illucens (mosca soldado negro) para la producción de pie de cría,https://dspace.espol.edu.ec/handle/123456789/53192,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Evaluación de la estructura vegetal de un bosque muy húmedo pre-montano en Guasaganda,https://dspace.espol.edu.ec/handle/123456789/31214,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Evaluación comparativa de la calidad del compost producido a partir de diferentes combinaciones de desechos agroindustriales azucareros,https://dspace.espol.edu.ec/handle/123456789/31487,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Factores determinantes para la comercialización de los pequeños arroceros en el cantón Daule,https://dspace.espol.edu.ec/handle/123456789/29836,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Manejo nutricional fitosanitario y control de calidad en cultivo de banano,https://dspace.espol.edu.ec/handle/123456789/45052,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Diseño de una metodología de evaluación preliminar para el manejo del Añublo Bacterial de la Panícula del Arroz en el Ecuador,https://dspace.espol.edu.ec/handle/123456789/51706,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Evaluación del efecto sobre sigatoka negra, en hojas separadas de banano, Cavendish (variedad Williams), del extracto de melaleuca alternifolia en 3 zonas del litoral ecuatoriano",https://dspace.espol.edu.ec/handle/123456789/31412,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Caracterización de actividad de promotores de banano e interacción musa spp-mycosphaerella fijiensis,https://dspace.espol.edu.ec/handle/123456789/21064,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Caracterización morfológica, biológica y molecular de 20 cepas de metarhizium anisopliae",https://dspace.espol.edu.ec/handle/123456789/25159,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Diseño de un sistema apotreramiento de rumiantes menores para pequeños productores,https://dspace.espol.edu.ec/handle/123456789/52466,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Sistema de producción para cultivos hortícolas en invernadero y guía metodológica para el uso eficiente del recurso hídrico en Cascajo, Galápagos",https://dspace.espol.edu.ec/handle/123456789/60900,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Evaluación de la tolerancia a la salinidad de cucurbitáceas silvestres del Ecuador y sus potenciales usos como patrones en injertos de cucurbitáceas comerciales,https://dspace.espol.edu.ec/handle/123456789/30744,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Caracterización y análisis de la diversidad de artrópodos (clase: insecta y orden: aráneae) en un bosque húmedo pre montano occidental del Ecuador,https://dspace.espol.edu.ec/handle/123456789/32266,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Diseño de un sistema de riego para la producción de cultivos ciclo corto mediante el rescate de una albarrada en el recinto Chumbo, cantón Colimes, provincia Guayas",https://dspace.espol.edu.ec/handle/123456789/56445,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Diseño de un sistema de crianza de la mosca soldado negra (Hermetia illucens) para la producción de harina como ingrediente proteico en la elaboración de balanceados,https://dspace.espol.edu.ec/handle/123456789/51701,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Evaluación de arreglos espaciales y densidades poblacionales en híbridos de maíz en zonas de bosque tropical seco durante la época lluviosa,https://dspace.espol.edu.ec/handle/123456789/30530,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Diseño de un sistema de engorde bajo confinamiento (feed-lot), para bovinos de carne mediante la utilización de caña de azúcar (saccharum officinarum) y urea en la provincia del guayas, cantón Pedro Carbo",https://dspace.espol.edu.ec/handle/123456789/32325,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Diseño del proceso de validación de las mejoras propuestas en un sistema post cosecha de manejo de semilla de arroz, para pequeños productores de la Asociación “Dios con Nosotros”, cantón Santa Lucia, provincia de Guayas",https://dspace.espol.edu.ec/handle/123456789/52459,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Caracterización morfológica, fisiológica y patogénica de moniliophthora roreri aislados de cinco provincias de la costa ecuatoriana",https://dspace.espol.edu.ec/handle/123456789/31677,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Estimación del riesgo de tres fincas bananeras en la provincia de los Ríos para Mal de Panamá (focrt4) para la elaboración de un plan de repuesta de erradicación,https://dspace.espol.edu.ec/handle/123456789/30449,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Diseño de una granja experimental agroproductiva en áreas del campo experimental y enseñanza agropecuaria,https://dspace.espol.edu.ec/handle/123456789/51674,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Identificación de genes candidatos de resistencia a sigatoka negra en variedades de banano y plátano,https://dspace.espol.edu.ec/handle/123456789/31189,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Estudio del ciclo de vida y estimación de la huella de carbono en el proceso de producción de balanceado para la alimentación de aves de corral del Grupo San Isidro,https://dspace.espol.edu.ec/handle/123456789/60905,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Cuantificación de plantas de banano usando imágenes de UAV, técnicas SIG y de aprendizaje profundo",https://dspace.espol.edu.ec/handle/123456789/55848,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Elaboración de una propuesta agroeconómica dirigido a pequeños productores de cacao orgánico en el cantón Naranjal, para registrar los gastos en el mantenimiento del cultivo, mediante el uso de herramientas financieras",https://dspace.espol.edu.ec/handle/123456789/57417,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Planificación de un sistema de producción agrícola en el parque agroturístico Pachakay,https://dspace.espol.edu.ec/handle/123456789/52453,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Optimización de la producción orgánica de hortalizas bajo sistemas controlados en la comuna Daular,https://dspace.espol.edu.ec/handle/123456789/52449,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Contribución al conocimiento de plagas del cacao: situación actual y mecanismos de antixenosis sobre monalonion dissimulatum distant,https://dspace.espol.edu.ec/handle/123456789/21616,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Determinación del efecto de biofermentos vegetales sobre insectos defoliadores de la soya (Glycine Max l.) en condiciones de campo,https://dspace.espol.edu.ec/handle/123456789/21611,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Rediseño con enfoque agroecológico de un sistema de producción de cacao en una zona de bosque húmedo tropical en la provincia de Manabí,https://dspace.espol.edu.ec/handle/123456789/56465,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Diseño de dietas para pollos de engorde, utilizando larvas de mosca soldado negra como alternativa de sustitución de fuentes vegetales de proteína tradicionales",https://dspace.espol.edu.ec/handle/123456789/57421,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Intervención integral para la promoción seguridad alimentaria a través de talleres de alimentación saludable y huertos comunitarios en Cerrito de los Morreños,https://dspace.espol.edu.ec/handle/123456789/65969,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Reducción de los residuos orgánicos sólidos provenientes de los comedores del campus Gustavo Galindo de la ESPOL, mediante el rediseño de un galpón y la utilización de larvas de mosca soldadonegra",https://dspace.espol.edu.ec/handle/123456789/57418,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Protocolo de germinación y propagación vegetativa de palo santo (Bursera graveolens),https://dspace.espol.edu.ec/handle/123456789/56464,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Diseño y desarrollo de un sistema de muestreo para el diagnóstico de plagas y organismos controladores en áreas del Archipiélago Galápagos.,https://dspace.espol.edu.ec/handle/123456789/65970,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Efecto de la aplicación foliar de citoquininas sobre el macollaminto y enraizamiento de plantas de arroz,https://dspace.espol.edu.ec/handle/123456789/30247,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Diseño de un sistema de apotreramiento para el manejo intensivo de rumiantes menores en la comuna Bajadita de Colonche, Provincia de Santa Elena",https://dspace.espol.edu.ec/handle/123456789/53823,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Informe de pasantías realizadas en la finca ""Frutita"": Manejo de banano",https://dspace.espol.edu.ec/handle/123456789/45382,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Estimación de la captura de carbono en el ecosistema manglar del cantón Guayaquil,https://dspace.espol.edu.ec/handle/123456789/60903,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Diseño de un plan de reforestación para el centro experimental de enseñanza agropecuaria Espol (CENAE),https://dspace.espol.edu.ec/handle/123456789/32286,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Estudio comparativo de dos métodos de fertilización del cultivo de arroz: usando briquetas de urea con diferentes concentraciones de zeolita y el sistema tradicional en la zona Febres Cordero - provincia de los Ríos,https://dspace.espol.edu.ec/handle/123456789/31246,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Manejo de poscosecha de banano orito (musa acuminata) hasta un centro de acopio en época de verano en el cantón Bucay, provincia del Guayas",https://dspace.espol.edu.ec/handle/123456789/30357,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Determinación del rendimiento forrajero y valor nutritivo del pasto saboya (Panicum Maximum Jacq) sujeto a cuatro frecuencias de corte durante la época seca en Quevedo,https://dspace.espol.edu.ec/handle/123456789/29998,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Diseño de medidas de prevención y dispersión de Schlumbergera Virus X (SchVX) en campos de producción de pitahaya roja (Hylocereus undatus),https://dspace.espol.edu.ec/handle/123456789/57424,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Diseño de un plan de manejo técnico para la producción agrícola del cultivo de pimiento (capsicum annuum) con el uso de acolchado plástico, en la parroquia Juan Gómez Rendón del cantón playas, provincia del Guayas",https://dspace.espol.edu.ec/handle/123456789/32302,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Implementación de escuelas de campo para agricultores (ECAS), en la comuna Cerezal de Bellavista en la provincia de Santa Elena-Ecuador",https://dspace.espol.edu.ec/handle/123456789/30884,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Diseño de un sistema de riego por goteo para frutales y hortalizas en la finca victoria,https://dspace.espol.edu.ec/handle/123456789/32282,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Utilización de dos niveles de harina de vísceras de pollos en reemplazo de proteína tradicionales en dietas de crecimiento y acabado de cerdos,https://dspace.espol.edu.ec/handle/123456789/30558,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Metodología para el manejo integrado del nematodo formador de agallas (Meloidogyne spp), utilizando como modelo la variedad de pitahaya roja (Hylocereusundatus)",https://dspace.espol.edu.ec/handle/123456789/53189,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Estudio de alternativas de fertilización edáfica y foliar, en un híbrido comercial de maíz (zea mayz L), en la zona de Balzar, provincia del Guayas",https://dspace.espol.edu.ec/handle/123456789/30648,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Diseño de un plan piloto de restauración ecosistémica en la comuna San Marcos de Santa Elena,https://dspace.espol.edu.ec/handle/123456789/60904,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Contribución al conocimiento de plagas del cacao: situación actual y mecanismos de antixenosis sobre monalonion dissimulatum distant,https://dspace.espol.edu.ec/handle/123456789/31182,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Diseño de un escáner foliar y desarrollo de una ecuación para la estimación del IAF de un cultivo de maíz (Zea mays),https://dspace.espol.edu.ec/handle/123456789/58407,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Difusión del uso de herramientas tecnológicas para una agricultura sostenible: Predicción de biomasa en maíz (Zea mays) mediante aprendizaje profundo y teledetección,https://dspace.espol.edu.ec/handle/123456789/58388,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Diseño de las necesidades hídricas del maíz y frejol de palo, mediante el uso de un bloque de lisímetros de drenaje e instrumentos de medición de la humedad del suelo",https://dspace.espol.edu.ec/handle/123456789/55849,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Tratados de comercio para el desarrollo y su efecto sobre el sector agrícola ecuatoriano,https://dspace.espol.edu.ec/handle/123456789/31147,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Determinación de la actividad molusquicida de dos extractos vegetales sobre caracol manzana (pomacea canaliculata) y su impacto en la diversidad de artrópodos,https://dspace.espol.edu.ec/handle/123456789/21123,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Elaboración de una guía básica para la transferencia de tecnologías financieras a los pequeños productores de arroz en Paipayales, Santa Lucía",https://dspace.espol.edu.ec/handle/123456789/57423,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Diagnóstico de los factores que influyen en la producción del cultivo de soya (Glicine Max. (L.) Merril.) en la provincia de Los Ríos, en el caso de pequeños productores",https://dspace.espol.edu.ec/handle/123456789/31689,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Crianza de patos muscovy (Cairina Moschata) alimentados con diferentes niveles de energía,https://dspace.espol.edu.ec/handle/123456789/30249,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Caracterización morfológica, biológica, y molecular de 20 cepas de metarhizium anisopliae",https://dspace.espol.edu.ec/handle/123456789/30896,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Comparación del efecto de riego con aguas residuales provenientes de las lagunas de oxidación de Santa Elena,  sobre 4 especies forestales (Loxopterygium huasango, Tabebuia sp, Pseudosamanea guachapele, Caesalpinia  glabrata) en etapa de vivero",https://dspace.espol.edu.ec/handle/123456789/19300,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Implementación de un programa de extensión agrícola en la comuna San Vicente de Colonche en la provincia de Santa Elena - Ecuador,https://dspace.espol.edu.ec/handle/123456789/31144,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Evaluación de diferentes cantidades de palmiste como suplemento en dietas de ovinos tropicalizados consumiendo pennisetum purpureum,https://dspace.espol.edu.ec/handle/123456789/30412,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Estructura de la vegetación, diversidad y regeneración natural de árboles en bosque seco en la comuna El Limoncito provincia de Santa Elena",https://dspace.espol.edu.ec/handle/123456789/16550,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Desarrollo rural mediante la capacitación en producción de hortalizas orgánicas, en tres recintos del cantón Daule",https://dspace.espol.edu.ec/handle/123456789/31232,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Comparación del efecto del riego con aguas residuales provenientes de las lagunas de oxidación de Santa Elena, sobre 4 especies forestales (Loxopterygium huasango, Tabebuia sp, Pseudosamanea guachapele, Caesalpinia glabrata) en etapa de vivero",https://dspace.espol.edu.ec/handle/123456789/31564,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Diseño de la metodología de injertación y el plan de fertilización para la producción de sandía, en la comuna Loma Alta, provincia de Santa Elena",https://dspace.espol.edu.ec/handle/123456789/51709,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Estimación del riesgo de tres fincas bananeras en la provincia de los Ríos para Mal de Panamá (focrt4) para la elaboración de un plan de repuesta de erradicación,https://dspace.espol.edu.ec/handle/123456789/30448,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Efecto individual y por interacción de Burkholderia glumae y Burkholderia gladioli en semillas y plántulas de arroz (Oryza sativa), y su potencial control mediante aplicaciones de zinc, boro o microorganismos benéficos",https://dspace.espol.edu.ec/handle/123456789/52565,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Comparación dasométrica y económica de dos intensidades de raleo en un cultivo de teca (Tectona Grandis) en la zona de Pedro Carbo provincia del Guayas,https://dspace.espol.edu.ec/handle/123456789/31384,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Diseño de un producto con potencial herbicida – fungicida para el manejo de problemas sanitarios a partir de un desecho de la cosecha de cacao.,https://dspace.espol.edu.ec/handle/123456789/56466,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Modelo de producción de agricultura familiar para la transferencia de conocimientos dirigido al desarrollo rural de la comuna Chongón,https://dspace.espol.edu.ec/handle/123456789/60899,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Diseño de un apotreramiento con sistema silvopastoril y pastoreo racional voisin de la hacienda flor maría ubicada en el cantón Pajan, provincia de Manabí.",https://dspace.espol.edu.ec/handle/123456789/32278,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
"Implementación  de escuelas de campo para agricultores (ECAS), en la comuna cerezal de bellavista en la provincia de Santa Elena",https://dspace.espol.edu.ec/handle/123456789/25148,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Estimación  del riesgo de tres fincas bananeras en la provincia de los Ríos para Mal de Panamá(focrt4) para la elaboración de un plan de repuesta de erradicación,https://dspace.espol.edu.ec/handle/123456789/30447,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
Identificación de genes expresados en plantas de banano: efecto de inoculación con mycosphaerella fijiensis morelet,https://dspace.espol.edu.ec/handle/123456789/30745,Ingeniería Agrícola y Biológica,Facultad de Ciencias de la Vida
